submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s777124514,p03242,u576917603,1578348406,Python,Python (3.4.3),py,Accepted,17,2940,88,
s510088044,p03242,u079022116,1578208876,Python,Python (3.4.3),py,Accepted,17,2940,87,
s021381026,p03242,u269969976,1577828828,Python,Python (3.4.3),py,Accepted,17,2940,135,
s192497660,p03242,u608726540,1577777537,Python,Python (3.4.3),py,Accepted,17,2940,125,
s304206025,p03242,u411302151,1577629207,Python,PyPy3 (2.4.0),py,Wrong Answer,159,38256,149,
s868101550,p03242,u779170803,1577475274,Python,Python (3.4.3),py,Accepted,17,3064,451,
s866474991,p03242,u426572476,1576968444,Python,Python (3.4.3),py,Accepted,17,2940,121,
s556330173,p03242,u181215519,1576729473,Python,Python (3.4.3),py,Wrong Answer,17,2940,84,
s470421666,p03242,u185037583,1575835479,Python,Python (3.4.3),py,Accepted,17,2940,94,
s449780819,p03242,u640800355,1575835454,Python,Python (3.4.3),py,Wrong Answer,21,2940,179,
s438836201,p03242,u366959492,1575756406,Python,PyPy3 (2.4.0),py,Accepted,175,38256,130,
s554320922,p03242,u254871849,1573424123,Python,Python (3.4.3),py,Accepted,17,2940,567,
s944270465,p03242,u987164499,1573286219,Python,Python (3.4.3),py,Accepted,17,2940,146,
s850052513,p03242,u276115223,1573066960,Python,Python (3.4.3),py,Accepted,17,2940,128,
s224173226,p03242,u852367841,1572308367,Python,Python (3.4.3),py,Accepted,17,2940,129,
s371496306,p03242,u314089899,1570670297,Python,Python (3.4.3),py,Accepted,18,2940,171,
s604067694,p03242,u099450021,1570660314,Python,Python (3.4.3),py,Accepted,19,2940,56,
s188490207,p03242,u174434198,1570094553,Python,Python (3.4.3),py,Accepted,17,2940,142,
s988293034,p03242,u753803401,1569878110,Python,PyPy3 (2.4.0),py,Accepted,184,38256,201,
s683665128,p03242,u740047492,1569511258,Python,Python (3.4.3),py,Runtime Error,18,3188,94,
s455375839,p03242,u743384563,1569444652,Python,Python (3.4.3),py,Accepted,18,2940,93,
s319638142,p03242,u322354465,1569176947,Python,Python (3.4.3),py,Accepted,17,2940,142,
s923743986,p03242,u644907318,1568975673,Python,Python (3.4.3),py,Accepted,17,2940,131,
s631258605,p03242,u297801580,1568436412,Python,Python (3.4.3),py,Wrong Answer,17,2940,78,
s386906662,p03242,u746419473,1568402565,Python,Python (3.4.3),py,Accepted,17,3064,97,
s026491427,p03242,u693694535,1568162128,Python,Python (3.4.3),py,Accepted,17,2940,136,
s888613067,p03242,u600402037,1568131556,Python,Python (3.4.3),py,Accepted,18,3064,69,
s688741658,p03242,u666844906,1567995810,Python,Python (3.4.3),py,Wrong Answer,17,2940,88,
s146712645,p03242,u891635666,1567809859,Python,Python (3.4.3),py,Accepted,17,2940,78,
s106921540,p03242,u687053495,1567648842,Python,Python (3.4.3),py,Accepted,17,2940,65,
s512066179,p03242,u687053495,1567648358,Python,Python (3.4.3),py,Accepted,17,2940,118,
s563322447,p03242,u814986259,1567237331,Python,Python (3.4.3),py,Wrong Answer,17,2940,78,
s591384479,p03242,u363768711,1567133411,Python,Python (3.4.3),py,Accepted,17,2940,65,
s373383217,p03242,u720483676,1567017468,Python,Python (3.4.3),py,Accepted,17,2940,54,
s462820782,p03242,u835482198,1566859362,Python,Python (3.4.3),py,Accepted,17,2940,139,
s510676644,p03242,u187516587,1566849904,Python,Python (3.4.3),py,Accepted,20,3060,136,
s631708760,p03242,u682467216,1566792781,Python,Python (3.4.3),py,Accepted,17,2940,76,
s041840782,p03242,u759412327,1566776035,Python,Python (3.4.3),py,Accepted,17,2940,24,
s018882566,p03242,u441320782,1566236128,Python,Python (3.4.3),py,Accepted,17,2940,141,
s121873903,p03242,u312025627,1566159824,Python,PyPy3 (2.4.0),py,Accepted,167,38256,117,
s617049643,p03242,u408620326,1566150425,Python,Python (3.4.3),py,Accepted,20,2940,131,
s445953558,p03242,u408620326,1566150312,Python,Python (3.4.3),py,Runtime Error,17,2940,119,
s472177295,p03242,u050708958,1565727234,Python,Python (3.4.3),py,Accepted,17,2940,59,
s210382532,p03242,u371530330,1565386289,Python,Python (3.4.3),py,Accepted,17,2940,125,
s896861491,p03242,u086056891,1565145256,Python,Python (3.4.3),py,Accepted,17,3064,57,
s314137291,p03242,u385309449,1564587760,Python,Python (3.4.3),py,Accepted,17,2940,89,
s642757761,p03242,u231261695,1564096084,Python,Python (3.4.3),py,Wrong Answer,17,3060,159,
s700851851,p03242,u538956308,1563806482,Python,Python (3.4.3),py,Runtime Error,17,2940,97,
s501309572,p03242,u797016134,1563559574,Python,Python (3.4.3),py,Wrong Answer,17,2940,48,
s613210187,p03242,u648212584,1563207866,Python,Python (3.4.3),py,Accepted,17,2940,115,
s135765873,p03242,u191874006,1562579502,Python,PyPy3 (2.4.0),py,Accepted,165,38256,193,
s477456493,p03242,u963903527,1562542596,Python,Python (3.4.3),py,Accepted,17,2940,98,
s673621962,p03242,u263226212,1561691472,Python,Python (3.4.3),py,Accepted,17,2940,119,
s476520230,p03242,u634159866,1561655130,Python,Python (3.4.3),py,Accepted,17,2940,176,
s993916490,p03242,u003501233,1561038106,Python,Python (3.4.3),py,Accepted,17,2940,66,
s525614875,p03242,u370429695,1560339373,Python,Python (3.4.3),py,Accepted,17,2940,102,
s412459402,p03242,u102461423,1560206347,Python,Python (3.4.3),py,Accepted,17,2940,24,
s887577395,p03242,u410118019,1559832042,Python,Python (3.4.3),py,Runtime Error,17,2940,119,
s125718228,p03242,u637593381,1557879596,Python,Python (3.4.3),py,Accepted,17,2940,126,
s030039707,p03242,u378299699,1557776987,Python,Python (3.4.3),py,Runtime Error,21,3316,688,
s513413281,p03242,u475808877,1557698121,Python,Python (3.4.3),py,Accepted,17,2940,69,
s091539616,p03242,u239301277,1557200203,Python,Python (3.4.3),py,Wrong Answer,17,2940,55,
s064976681,p03242,u556589653,1557190404,Python,Python (3.4.3),py,Wrong Answer,17,2940,67,
s229347025,p03242,u475675023,1557188234,Python,Python (3.4.3),py,Accepted,17,2940,67,
s334110302,p03242,u167931717,1557106320,Python,Python (3.4.3),py,Accepted,23,3444,2256,
s096149582,p03242,u554954744,1556868013,Python,Python (3.4.3),py,Wrong Answer,17,2940,111,
s951611238,p03242,u077498363,1556847863,Python,Python (3.4.3),py,Accepted,17,2940,169,
s965371425,p03242,u576434377,1556586881,Python,Python (3.4.3),py,Accepted,17,2940,177,
s949311993,p03242,u403832169,1556266669,Python,Python (3.4.3),py,Runtime Error,17,3064,579,
s693867392,p03242,u821802586,1556238757,Python,Python (3.4.3),py,Accepted,17,2940,133,
s818001610,p03242,u739721456,1556110804,Python,Python (3.4.3),py,Accepted,17,3064,341,
s749862000,p03242,u528470578,1555701481,Python,Python (3.4.3),py,Accepted,18,3060,221,
s889346601,p03242,u488178971,1555548201,Python,Python (3.4.3),py,Accepted,17,2940,106,
s944016550,p03242,u895515293,1555394542,Python,Python (3.4.3),py,Runtime Error,17,3064,779,
s659674531,p03242,u121732701,1554598353,Python,Python (3.4.3),py,Accepted,17,2940,156,
s878391640,p03242,u548545174,1554338632,Python,Python (3.4.3),py,Accepted,17,2940,108,
s752976699,p03242,u017271745,1554306118,Python,Python (3.4.3),py,Accepted,18,2940,105,
s015846041,p03242,u043236471,1553690690,Python,Python (3.4.3),py,Accepted,17,2940,96,
s016446565,p03242,u382431597,1553362179,Python,Python (3.4.3),py,Accepted,17,2940,65,
s583372536,p03242,u883203948,1553017293,Python,Python (3.4.3),py,Wrong Answer,17,3060,315,
s535580789,p03242,u209918867,1552874336,Python,Python (3.4.3),py,Accepted,18,2940,63,
s520797189,p03242,u576844664,1552499475,Python,Python (3.4.3),py,Accepted,17,2940,138,
s670631855,p03242,u544050502,1551912026,Python,Python (3.4.3),py,Runtime Error,17,3060,168,
s556279715,p03242,u319818856,1551839204,Python,Python (3.4.3),py,Runtime Error,18,2940,108,
s693228936,p03242,u797550216,1551774523,Python,Python (3.4.3),py,Accepted,18,2940,89,
s695548248,p03242,u050698451,1551647589,Python,Python (3.4.3),py,Accepted,18,2940,60,
s979282886,p03242,u249727132,1551627444,Python,Python (3.4.3),py,Wrong Answer,18,2940,76,
s699532020,p03242,u223133214,1551542486,Python,Python (3.4.3),py,Accepted,17,2940,65,
s779241146,p03242,u525227429,1551313169,Python,Python (3.4.3),py,Accepted,17,2940,84,
s059471701,p03242,u351586819,1550923256,Python,Python (3.4.3),py,Accepted,17,2940,117,
s489883040,p03242,u013756322,1550570917,Python,Python (3.4.3),py,Accepted,18,2940,69,
s087260063,p03242,u655975843,1550531787,Python,Python (3.4.3),py,Accepted,17,2940,115,
s882355283,p03242,u516272298,1549862434,Python,Python (3.4.3),py,Accepted,17,2940,76,
s499554427,p03242,u887207211,1549225534,Python,Python (3.4.3),py,Accepted,17,2940,97,
s381049832,p03242,u397764938,1546739621,Python,Python (3.4.3),py,Accepted,18,2940,71,
s299334327,p03242,u071061942,1546411649,Python,Python (3.4.3),py,Wrong Answer,19,3060,102,
s652526514,p03242,u960171798,1546372821,Python,Python (3.4.3),py,Accepted,17,2940,114,
s562576069,p03242,u071061942,1546121092,Python,Python (3.4.3),py,Accepted,18,2940,105,
s030028137,p03242,u916806287,1545804450,Python,Python (3.4.3),py,Accepted,17,2940,54,
s411986056,p03242,u589431621,1545520586,Python,Python (3.4.3),py,Accepted,18,2940,121,
s211604631,p03242,u627803856,1545510068,Python,Python (3.4.3),py,Accepted,18,2940,113,
s302905548,p03242,u217086212,1544974053,Python,Python (3.4.3),py,Accepted,17,2940,148,
s706067376,p03242,u333629593,1544772682,Python,Python (3.4.3),py,Wrong Answer,18,2940,60,
s017982528,p03242,u142415823,1544415946,Python,Python (3.4.3),py,Accepted,17,2940,82,
s022142141,p03242,u375616706,1541967551,Python,Python (3.4.3),py,Accepted,17,2940,87,
s999253828,p03242,u634461820,1541377028,Python,Python (3.4.3),py,Accepted,17,2940,78,
s192000641,p03242,u578694888,1541367192,Python,Python (3.4.3),py,Accepted,17,2940,230,
s288869816,p03242,u555962250,1541355833,Python,Python (3.4.3),py,Accepted,17,2940,118,
s512646498,p03242,u332385682,1541258215,Python,Python (3.4.3),py,Accepted,17,2940,110,
s784613920,p03242,u972398652,1540707623,Python,Python (3.4.3),py,Accepted,17,2940,176,
s285639294,p03242,u489136758,1540404570,Python,Python (3.4.3),py,Accepted,17,3060,195,
s147793642,p03242,u601082779,1540203942,Python,Python (3.4.3),py,Accepted,17,2940,24,
s822928946,p03242,u214592658,1540068490,Python,Python (3.4.3),py,Accepted,17,2940,96,
s744145348,p03242,u296518383,1539723517,Python,Python (3.4.3),py,Wrong Answer,17,2940,32,
s609355661,p03242,u506689504,1539563738,Python,Python (3.4.3),py,Accepted,17,3060,238,
s969700075,p03242,u761320129,1538969657,Python,Python (3.4.3),py,Accepted,21,3316,68,
s660926108,p03242,u986014912,1538837123,Python,Python (2.7.6),py,Runtime Error,10,2568,131,
s305500803,p03242,u239342230,1538689000,Python,Python (3.4.3),py,Accepted,17,3060,170,
s965820494,p03242,u787383401,1538675067,Python,Python (3.4.3),py,Runtime Error,17,2940,29,
s079526715,p03242,u790877102,1538611975,Python,Python (3.4.3),py,Wrong Answer,17,2940,53,
s195487311,p03242,u320325426,1538599366,Python,Python (3.4.3),py,Wrong Answer,17,2940,46,
s247876145,p03242,u701438499,1538515931,Python,PyPy3 (2.4.0),py,Accepted,163,38256,117,
s845874165,p03242,u638057737,1538447372,Python,Python (3.4.3),py,Accepted,17,2940,65,
s651055180,p03242,u528606376,1538440652,Python,Python (3.4.3),py,Accepted,17,2940,88,
s655166936,p03242,u729133443,1538367717,Python,Python (3.4.3),py,Runtime Error,18,2940,66,
s894368281,p03242,u494058663,1538367481,Python,Python (3.4.3),py,Wrong Answer,17,3060,282,
s687585890,p03242,u449473917,1538309011,Python,Python (3.4.3),py,Accepted,17,2940,162,
s427212092,p03242,u927764913,1538275175,Python,Python (3.4.3),py,Runtime Error,22,3316,1246,
s908884058,p03242,u671446913,1538274662,Python,Python (3.4.3),py,Runtime Error,17,3064,736,
s579260325,p03242,u973840923,1538272013,Python,Python (3.4.3),py,Wrong Answer,17,2940,156,
s519137750,p03242,u624454569,1538271627,Python,Python (3.4.3),py,Accepted,17,2940,145,
s001236322,p03242,u205678452,1538270555,Python,Python (3.4.3),py,Accepted,17,2940,254,
s698274516,p03242,u173329233,1538270378,Python,Python (3.4.3),py,Wrong Answer,17,2940,105,
s275441550,p03242,u066017048,1538270316,Python,Python (3.4.3),py,Accepted,17,2940,250,
s197584171,p03242,u829369995,1538270103,Python,Python (3.4.3),py,Accepted,17,2940,156,
s483200365,p03242,u158620769,1538269723,Python,Python (3.4.3),py,Runtime Error,18,2940,128,
s586545205,p03242,u924406834,1538269577,Python,Python (3.4.3),py,Runtime Error,17,3064,174,
s376917427,p03242,u017810624,1538269571,Python,Python (3.4.3),py,Accepted,19,3316,96,
s876345972,p03242,u527042816,1538269550,Python,Python (3.4.3),py,Accepted,18,2940,213,
s465492848,p03242,u147598944,1538269506,Python,Python (3.4.3),py,Accepted,17,2940,118,
s007971340,p03242,u632369368,1538269431,Python,Python (3.4.3),py,Accepted,17,2940,72,
s889297916,p03242,u466335531,1538269422,Python,Python (3.4.3),py,Accepted,17,2940,24,
s391324153,p03242,u227020436,1538269418,Python,PyPy3 (2.4.0),py,Accepted,165,38384,63,
s732007652,p03242,u261374036,1538269398,Python,PyPy3 (2.4.0),py,Accepted,168,38384,92,
s741423032,p03242,u713830790,1538269379,Python,Python (3.4.3),py,Accepted,17,2940,193,
s256561025,p03242,u737455052,1538269373,Python,Python (3.4.3),py,Accepted,21,3316,37,
s670772582,p03242,u659753499,1538269364,Python,Python (3.4.3),py,Accepted,17,2940,111,
s099932364,p03242,u620084012,1538269328,Python,Python (3.4.3),py,Accepted,17,2940,100,
s482994186,p03242,u027026942,1538269284,Python,Python (3.4.3),py,Accepted,17,2940,105,
s287860972,p03242,u050978569,1601327232,C,C (GCC 9.2.1),c,Accepted,3,1696,241,
s585606196,p03242,u219646039,1601325797,C,C (GCC 9.2.1),c,Accepted,6,1696,81,
s695987824,p03242,u143361448,1600313720,C,C (GCC 9.2.1),c,Runtime Error,107,1604,208,
s784301492,p03242,u785727223,1597785493,C,C (GCC 9.2.1),c,Accepted,4,1704,269,
s185003431,p03242,u645174893,1595583839,C,C (GCC 9.2.1),c,Accepted,6,1656,892,
s103899892,p03242,u566317458,1593185785,C,C (GCC 9.2.1),c,Accepted,4,1608,210,
s276646127,p03242,u048036733,1592397900,C,C (GCC 5.4.1),c,Compile Error,,,231,
s407840121,p03242,u917851778,1590592279,C,C (GCC 5.4.1),c,Accepted,1,128,232,
s843660871,p03242,u151785909,1587081416,C,C (GCC 5.4.1),c,Accepted,1,128,170,
s002492473,p03242,u581816556,1586984898,C,C (GCC 5.4.1),c,Accepted,1,128,214,
s781616851,p03242,u908860741,1585834237,C,C (GCC 5.4.1),c,Compile Error,,,246,
s711582811,p03242,u263564761,1585832376,C,C (GCC 5.4.1),c,Accepted,1,128,325,
s494874840,p03242,u043363214,1585763267,C,C (GCC 5.4.1),c,Accepted,1,128,317,
s862837467,p03242,u827935538,1585704601,C,C (GCC 5.4.1),c,Wrong Answer,1,128,180,
s868659232,p03242,u827935538,1585704557,C,C (GCC 5.4.1),c,Wrong Answer,1,128,180,
s304343312,p03242,u827935538,1585704336,C,C (GCC 5.4.1),c,Output Limit Exceeded,1351,131200,181,
s218391809,p03242,u013213797,1583385362,C,C (GCC 5.4.1),c,Accepted,0,128,196,
s585495801,p03242,u697715013,1582425015,C,C (GCC 5.4.1),c,Accepted,1,128,83,
s048421019,p03242,u646118499,1580276796,C,C (GCC 5.4.1),c,Accepted,1,128,241,
s586994802,p03242,u566650908,1579670974,C,C (GCC 5.4.1),c,Accepted,1,128,305,
s066330977,p03242,u517348254,1577601978,C,C (GCC 5.4.1),c,Accepted,1,128,282,
s004386874,p03242,u071680334,1576069301,C,C (GCC 5.4.1),c,Accepted,1,128,161,
s510801606,p03242,u391667116,1575516812,C,C (GCC 5.4.1),c,Accepted,1,128,868,
s851600983,p03242,u863979278,1574558050,C,C (GCC 5.4.1),c,Wrong Answer,1,128,244,
s418528012,p03242,u816631826,1574412917,C,C (GCC 5.4.1),c,Accepted,1,128,344,
s891742805,p03242,u353919145,1574376432,C,C (GCC 5.4.1),c,Accepted,1,128,385,
s074616149,p03242,u863370423,1574375887,C,C (GCC 5.4.1),c,Wrong Answer,1,128,459,
s661896399,p03242,u276980836,1573941461,C,C (GCC 5.4.1),c,Accepted,1,128,277,
s725439293,p03242,u960893455,1573632419,C,C (GCC 5.4.1),c,Wrong Answer,2,2176,626,
s696346754,p03242,u960893455,1573632347,C,C (GCC 5.4.1),c,Wrong Answer,2,2176,626,
s043100010,p03242,u960893455,1573631464,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,128,594,
s237668527,p03242,u015875086,1571971292,C,C (GCC 5.4.1),c,Accepted,1,128,244,
s610603769,p03242,u932514381,1569368847,C,C (GCC 5.4.1),c,Accepted,1,128,263,
s851648601,p03242,u932514381,1569368748,C,C (GCC 5.4.1),c,Compile Error,,,257,
s390861467,p03242,u091026689,1568978069,C,C (GCC 5.4.1),c,Runtime Error,99,384,216,
s114617592,p03242,u973456608,1566836523,C,C (GCC 5.4.1),c,Accepted,1,128,362,
s688838576,p03242,u059066226,1566833682,C,C (GCC 5.4.1),c,Accepted,1,128,270,
s699415056,p03242,u615782628,1566790307,C,C (Clang 3.8.0),c,Accepted,1,128,6704,
s731066419,p03242,u820341516,1566077430,C,C (GCC 5.4.1),c,Compile Error,,,143,
s877791885,p03242,u312646928,1565634437,C,C (GCC 5.4.1),c,Accepted,1,128,248,
s467450720,p03242,u054263161,1563680934,C,C (GCC 5.4.1),c,Compile Error,,,165,
s050272190,p03242,u774166301,1563336026,C,C (Clang 3.8.0),c,Accepted,1,128,135,
s480444955,p03242,u774166301,1563335989,C,C (Clang 3.8.0),c,Compile Error,,,134,
s459170424,p03242,u855016901,1561515722,C,C (GCC 5.4.1),c,Accepted,1,128,166,
s290372818,p03242,u874723578,1561508297,C,C (GCC 5.4.1),c,Accepted,1,128,247,
s164694987,p03242,u855016901,1561476189,C,C (GCC 5.4.1),c,Compile Error,,,172,
s384582576,p03242,u855016901,1561475969,C,C (GCC 5.4.1),c,Compile Error,,,170,
s880711264,p03242,u855016901,1561475648,C,C (GCC 5.4.1),c,Compile Error,,,170,
s653877931,p03242,u127063317,1559749546,C,C (GCC 5.4.1),c,Accepted,1,128,194,
s672817643,p03242,u779216084,1558207773,C,C (GCC 5.4.1),c,Accepted,1,128,259,
s733258895,p03242,u501869915,1557287260,C,C (Clang 3.8.0),c,Accepted,1,128,226,
s824294204,p03242,u501869915,1557287025,C,C (Clang 3.8.0),c,Runtime Error,279,128,222,
s954215458,p03242,u324549724,1557221133,C,C (GCC 5.4.1),c,Accepted,1,128,245,
s096263344,p03242,u911952711,1557198972,C,C (GCC 5.4.1),c,Accepted,1,128,86,
s438692976,p03242,u410736938,1555730580,C,C (GCC 5.4.1),c,Accepted,1,128,174,
s817508344,p03242,u490089586,1555013894,C,C (GCC 5.4.1),c,Accepted,1,128,387,
s090477265,p03242,u560670090,1554933240,C,C (GCC 5.4.1),c,Accepted,1,128,541,
s272378482,p03242,u560670090,1554933107,C,C (GCC 5.4.1),c,Wrong Answer,1,128,643,
s376085401,p03242,u801102476,1554762136,C,C (GCC 5.4.1),c,Wrong Answer,1,128,255,
s135937978,p03242,u490089586,1554235847,C,C (GCC 5.4.1),c,Accepted,1,128,387,
s700524321,p03242,u196254124,1553225817,C,C (GCC 5.4.1),c,Accepted,1,128,236,
s501067635,p03242,u574775741,1552770046,C,C (GCC 5.4.1),c,Accepted,1,128,379,
s213195491,p03242,u824217496,1552274197,C,C (GCC 5.4.1),c,Wrong Answer,1,128,398,
s650718525,p03242,u298373736,1552258584,C,C (GCC 5.4.1),c,Accepted,1,128,288,
s368608089,p03242,u598697760,1551780246,C,C (GCC 5.4.1),c,Accepted,1,128,303,
s701185084,p03242,u755499606,1551729658,C,C (GCC 5.4.1),c,Accepted,1,128,82,
s545866951,p03242,u129632905,1551598507,C,C (GCC 5.4.1),c,Accepted,1,128,239,
s162253768,p03242,u803481017,1551587862,C,C (GCC 5.4.1),c,Accepted,1,128,276,
s057858324,p03242,u039518194,1551227661,C,C (GCC 5.4.1),c,Accepted,1,128,274,
s875573812,p03242,u018586085,1550002423,C,C (GCC 5.4.1),c,Accepted,1,128,284,
s461079653,p03242,u992736202,1549206613,C,C (GCC 5.4.1),c,Accepted,1,128,259,
s172662835,p03242,u183866833,1549172465,C,C (GCC 5.4.1),c,Accepted,1,128,326,
s810553814,p03242,u183866833,1549172395,C,C (GCC 5.4.1),c,Compile Error,,,312,
s297734342,p03242,u816631826,1549101629,C,C (GCC 5.4.1),c,Accepted,1,128,312,
s134881666,p03242,u135493372,1549060970,C,C (GCC 5.4.1),c,Accepted,1,128,367,
s112081845,p03242,u025747872,1548970285,C,C (GCC 5.4.1),c,Accepted,1,128,96,
s583263237,p03242,u756415797,1548355961,C,C (GCC 5.4.1),c,Accepted,1,128,293,
s924644677,p03242,u046243277,1546877319,C,C (Clang 3.8.0),c,Runtime Error,100,128,236,
s043583973,p03242,u046243277,1546876065,C,C (Clang 3.8.0),c,Accepted,1,128,296,
s937344813,p03242,u200849592,1546379848,C,C (GCC 5.4.1),c,Accepted,1,128,97,
s353465276,p03242,u382163500,1546295988,C,C (GCC 5.4.1),c,Accepted,1,128,256,
s006070561,p03242,u973663980,1546234183,C,C (GCC 5.4.1),c,Wrong Answer,1,128,325,
s609549132,p03242,u660918420,1546144490,C,C (GCC 5.4.1),c,Accepted,0,128,200,
s802692603,p03242,u622585907,1545513962,C,C (GCC 5.4.1),c,Accepted,1,128,390,
s399804812,p03242,u622585907,1545513888,C,C (GCC 5.4.1),c,Compile Error,,,433,
s751173612,p03242,u058295774,1545435183,C,C (GCC 5.4.1),c,Accepted,3,128,527,
s148715049,p03242,u058295774,1545354509,C,C (GCC 5.4.1),c,Wrong Answer,1,128,418,
s462513070,p03242,u992736202,1544909554,C,C (GCC 5.4.1),c,Compile Error,,,295,
s818551725,p03242,u292252214,1544490562,C,C (GCC 5.4.1),c,Accepted,1,128,169,
s542920159,p03242,u396931446,1543967306,C,C (GCC 5.4.1),c,Wrong Answer,1,128,188,
s772208648,p03242,u667294123,1542862304,C,C (GCC 5.4.1),c,Compile Error,,,243,
s463688387,p03242,u667294123,1542856040,C,C (GCC 5.4.1),c,Wrong Answer,1,128,185,
s068017403,p03242,u956908227,1542716149,C,C (GCC 5.4.1),c,Accepted,1,128,224,
s561295224,p03242,u406145181,1542679324,C,C (GCC 5.4.1),c,Compile Error,,,105,
