submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s464431753,p02971,u948643060,1565400471,Python,Python (3.4.3),py,Accepted,524,12520,322,
s731627188,p02971,u164573681,1565363779,Python,Python (3.4.3),py,Time Limit Exceeded,2104,17652,144,
s688239815,p02971,u978962055,1565322188,Python,Python (3.4.3),py,Wrong Answer,553,12528,181,
s095811201,p02971,u055941944,1565317101,Python,Python (3.4.3),py,Accepted,581,14132,173,
s381990067,p02971,u278864208,1565287170,Python,Python (3.4.3),py,Time Limit Exceeded,2104,14616,170,
s313460984,p02971,u835732324,1565210307,Python,Python (3.4.3),py,Wrong Answer,584,14112,163,
s168406935,p02971,u484229314,1565055740,Python,Python (3.4.3),py,Accepted,661,15656,285,
s737166484,p02971,u672735299,1564862874,Python,Python (3.4.3),py,Time Limit Exceeded,2104,16044,141,
s588499368,p02971,u363207161,1564792394,Python,Python (3.4.3),py,Accepted,534,14112,153,
s292242531,p02971,u503111914,1564782096,Python,Python (3.4.3),py,Wrong Answer,579,14108,196,
s356333957,p02971,u555688810,1564757120,Python,Python (3.4.3),py,Time Limit Exceeded,2104,12512,286,
s873147715,p02971,u769698512,1564586809,Python,Python (3.4.3),py,Time Limit Exceeded,2108,21796,184,
s941559113,p02971,u255673886,1564459329,Python,Python (3.4.3),py,Accepted,494,14180,249,
s799537845,p02971,u909487111,1564260344,Python,Python (3.4.3),py,Runtime Error,17,2940,137,
s033409700,p02971,u637207351,1564243766,Python,Python (3.4.3),py,Time Limit Exceeded,2104,11160,143,
s508579411,p02971,u692746605,1564242439,Python,Python (3.4.3),py,Accepted,551,14112,141,
s989028454,p02971,u017064954,1564199569,Python,Python (3.4.3),py,Accepted,544,14112,181,
s525963615,p02971,u091051505,1564193368,Python,Python (3.4.3),py,Accepted,671,12532,288,
s227924304,p02971,u190405389,1564109649,Python,PyPy3 (2.4.0),py,Wrong Answer,887,70360,248,
s688606434,p02971,u580301039,1564092883,Python,Python (3.4.3),py,Wrong Answer,576,12512,164,
s722475644,p02971,u620755587,1564085005,Python,Python (3.4.3),py,Time Limit Exceeded,2104,15652,183,
s108742325,p02971,u197495461,1564077428,Python,Python (3.4.3),py,Runtime Error,17,3060,211,
s532067475,p02971,u413165887,1564075219,Python,Python (3.4.3),py,Runtime Error,2104,148148,222,
s970983206,p02971,u000623733,1564026824,Python,Python (3.4.3),py,Time Limit Exceeded,2104,15584,184,
s868294938,p02971,u589578850,1563998358,Python,Python (3.4.3),py,Accepted,506,12520,490,
s019137852,p02971,u010733367,1563941364,Python,Python (3.4.3),py,Accepted,574,21720,307,
s664561709,p02971,u014250021,1563892346,Python,Python (3.4.3),py,Accepted,579,14112,224,
s208087104,p02971,u228294553,1563858493,Python,Python (3.4.3),py,Accepted,578,14112,305,
s640638399,p02971,u314050667,1563772443,Python,Python (3.4.3),py,Accepted,552,14108,177,
s651248797,p02971,u729133443,1563745385,Python,Python (3.4.3),py,Accepted,551,14112,93,
s004965408,p02971,u483873684,1563738338,Python,Python (3.4.3),py,Runtime Error,18,2940,231,
s080493704,p02971,u192088280,1563701847,Python,Python (3.4.3),py,Accepted,543,14112,335,
s586909010,p02971,u695429668,1563699824,Python,Python (3.4.3),py,Runtime Error,29,4980,691,
s936194711,p02971,u359465883,1563678527,Python,Python (3.4.3),py,Runtime Error,2117,14392,252,
s495672324,p02971,u765865533,1563678267,Python,Python (3.4.3),py,Accepted,668,21780,239,
s477954899,p02971,u599925824,1563678008,Python,Python (3.4.3),py,Accepted,596,14128,172,
s761529885,p02971,u338442475,1563677226,Python,Python (3.4.3),py,Wrong Answer,510,4540,262,
s969191362,p02971,u137430888,1563676638,Python,Python (3.4.3),py,Runtime Error,20,4596,495,
s312478536,p02971,u813953440,1563676252,Python,Python (3.4.3),py,Time Limit Exceeded,2104,11052,383,
s087746547,p02971,u921830178,1563675809,Python,Python (3.4.3),py,Accepted,560,14112,226,
s858809674,p02971,u473126269,1563675771,Python,Python (3.4.3),py,Time Limit Exceeded,2104,13408,171,
s761945250,p02971,u732607917,1563675748,Python,Python (3.4.3),py,Runtime Error,18,3060,214,
s301457193,p02971,u790922244,1563675062,Python,Python (3.4.3),py,Accepted,656,15672,473,
s605106820,p02971,u981040490,1563674842,Python,PyPy3 (2.4.0),py,Time Limit Exceeded,2107,58840,333,
s452659727,p02971,u935522051,1563674605,Python,Python (3.4.3),py,Time Limit Exceeded,2104,13080,120,
s342533455,p02971,u024807881,1563674584,Python,Python (3.4.3),py,Runtime Error,17,3060,339,
s835041265,p02971,u484052148,1563674576,Python,Python (3.4.3),py,Wrong Answer,2104,15604,117,
s275761849,p02971,u246975555,1563674505,Python,Python (3.4.3),py,Runtime Error,543,17168,232,
s356011792,p02971,u960387251,1563673862,Python,Python (3.4.3),py,Time Limit Exceeded,2104,16068,158,
s583591215,p02971,u249447366,1563673760,Python,PyPy3 (2.4.0),py,Runtime Error,775,59324,257,
s600314784,p02971,u356539385,1563673378,Python,Python (3.4.3),py,Accepted,501,12524,230,
s990089060,p02971,u385244248,1563673326,Python,PyPy3 (2.4.0),py,Wrong Answer,2107,59096,273,
s630405807,p02971,u096514906,1563673308,Python,Python (3.4.3),py,Runtime Error,1208,21872,275,
s964841833,p02971,u692311686,1563673305,Python,Python (3.4.3),py,Wrong Answer,530,18848,144,
s941424579,p02971,u248670337,1563673234,Python,PyPy3 (2.4.0),py,Time Limit Exceeded,2107,58840,223,
s766244694,p02971,u978645020,1563673083,Python,Python (3.4.3),py,Accepted,592,14120,276,
s387755237,p02971,u083960235,1563673078,Python,Python (3.4.3),py,Accepted,443,16180,1204,
s001794857,p02971,u460245024,1563673071,Python,Python (3.4.3),py,Accepted,480,14076,227,
s226295398,p02971,u217086212,1563673060,Python,Python (3.4.3),py,Time Limit Exceeded,2104,18288,147,
s245195695,p02971,u446628914,1563673056,Python,Python (3.4.3),py,Time Limit Exceeded,2104,11052,161,
s895144551,p02971,u385244248,1563673048,Python,Python (3.4.3),py,Wrong Answer,2108,15636,282,
s332579130,p02971,u542541293,1563672993,Python,Python (3.4.3),py,Runtime Error,487,18472,305,
s232167814,p02971,u408262366,1563672990,Python,Python (3.4.3),py,Time Limit Exceeded,2104,15788,314,
s395011279,p02971,u177756077,1563672864,Python,Python (3.4.3),py,Accepted,750,17160,338,
s075842142,p02971,u998880072,1563672851,Python,Python (3.4.3),py,Accepted,1531,21840,382,
s251670839,p02971,u047197186,1563672794,Python,Python (3.4.3),py,Time Limit Exceeded,2104,18792,324,
s864101789,p02971,u280809964,1563672747,Python,Python (3.4.3),py,Time Limit Exceeded,2104,11052,151,
s023245438,p02971,u044964932,1563672745,Python,Python (3.4.3),py,Time Limit Exceeded,2104,14616,296,
s855962348,p02971,u736729525,1563672724,Python,Python (3.4.3),py,Time Limit Exceeded,2104,11476,894,
s483613505,p02971,u882858304,1563672694,Python,Python (3.4.3),py,Wrong Answer,500,18112,235,
s338027977,p02971,u114928268,1563672604,Python,Python (3.4.3),py,Time Limit Exceeded,2104,16048,135,
s619942029,p02971,u657357805,1563672577,Python,Python (3.4.3),py,Accepted,512,14084,211,
s044442312,p02971,u825027400,1563672572,Python,Python (3.4.3),py,Time Limit Exceeded,2104,15676,279,
s051573135,p02971,u122994151,1563672546,Python,Python (3.4.3),py,Accepted,567,12512,258,
s929353722,p02971,u326870273,1563672541,Python,Python (3.4.3),py,Accepted,488,12556,450,
s199912001,p02971,u864069774,1563672498,Python,Python (3.4.3),py,Accepted,489,14080,188,
s478156826,p02971,u748311048,1563672496,Python,Python (3.4.3),py,Time Limit Exceeded,2104,16612,157,
s114713200,p02971,u548303713,1563672189,Python,Python (3.4.3),py,Time Limit Exceeded,2104,14624,176,
s190736412,p02971,u877283726,1563672158,Python,Python (3.4.3),py,Accepted,489,12512,344,
s287317350,p02971,u633051991,1563672155,Python,PyPy3 (2.4.0),py,Accepted,911,76324,510,
s296358977,p02971,u915531210,1563672144,Python,Python (3.4.3),py,Runtime Error,17,2940,282,
s566220898,p02971,u288850249,1563672082,Python,PyPy2 (5.6.0),py,Accepted,396,54768,238,
s375160724,p02971,u802772880,1563672071,Python,Python (3.4.3),py,Accepted,515,17188,263,
s267427321,p02971,u583276018,1563672014,Python,Python (3.4.3),py,Time Limit Exceeded,2104,12588,206,
s726208485,p02971,u703461446,1563671988,Python,Python (3.4.3),py,Wrong Answer,406,15148,436,
s306324366,p02971,u159228113,1563671951,Python,PyPy3 (2.4.0),py,Accepted,892,70104,267,
s925937119,p02971,u974100230,1563671857,Python,PyPy3 (2.4.0),py,Accepted,882,68540,247,
s779998861,p02971,u572042625,1563671840,Python,Python (3.4.3),py,Accepted,573,13384,196,
s671588986,p02971,u089032001,1563671796,Python,Python (3.4.3),py,Accepted,556,12632,335,
s573273910,p02971,u777028980,1563671794,Python,Python (3.4.3),py,Accepted,626,14120,293,
s028488276,p02971,u994988729,1563671784,Python,Python (3.4.3),py,Wrong Answer,549,19216,276,
s911377244,p02971,u714300041,1563671783,Python,PyPy3 (2.4.0),py,Accepted,1066,83288,228,
s183020081,p02971,u622523700,1563671741,Python,PyPy3 (2.4.0),py,Accepted,902,72968,311,
s908863138,p02971,u858247148,1563671733,Python,PyPy3 (2.4.0),py,Time Limit Exceeded,2112,140052,399,
s099713304,p02971,u970308980,1563671710,Python,Python (3.4.3),py,Accepted,685,14584,244,
s357990122,p02971,u843722521,1563671693,Python,Python (3.4.3),py,Accepted,582,14112,209,
s873071649,p02971,u800258529,1563671652,Python,Python (3.4.3),py,Accepted,469,13968,147,
s890318152,p02971,u081029414,1563671599,Python,Python (3.4.3),py,Time Limit Exceeded,2104,16100,210,
s968134326,p02971,u242525751,1563671548,Python,PyPy3 (2.4.0),py,Accepted,886,70104,199,
s932346672,p02971,u917101497,1563671532,Python,PyPy3 (2.4.0),py,Time Limit Exceeded,2109,104708,164,
s239225973,p02971,u942915776,1563671527,Python,Python (3.4.3),py,Wrong Answer,517,12588,434,
s109003830,p02971,u655834330,1563671479,Python,PyPy3 (2.4.0),py,Accepted,875,68696,474,
s705792346,p02971,u958421405,1563671353,Python,Python (3.4.3),py,Time Limit Exceeded,2104,16096,287,
s810672236,p02971,u794173881,1563671259,Python,PyPy3 (2.4.0),py,Accepted,869,72536,298,
s908741937,p02971,u268516119,1563671252,Python,Python (3.4.3),py,Accepted,308,14112,328,
s977593273,p02971,u794603719,1563671218,Python,Python (3.4.3),py,Accepted,596,14112,389,
s055975596,p02971,u302957509,1563671211,Python,Python (3.4.3),py,Accepted,740,32452,225,
s231325952,p02971,u333139319,1563671194,Python,PyPy3 (2.4.0),py,Time Limit Exceeded,2110,117040,153,
s395710474,p02971,u155024797,1563671106,Python,PyPy3 (2.4.0),py,Accepted,977,63184,300,
s489288814,p02971,u679112300,1599318643,C,C (GCC 9.2.1),c,Accepted,66,3872,405,
s069499069,p02971,u625145093,1597863647,C,C (GCC 9.2.1),c,Wrong Answer,46,2524,470,
s733920794,p02971,u625145093,1597863623,C,C (Clang 10.0.0),c,Wrong Answer,45,2944,470,
s868245498,p02971,u625145093,1597863550,C,C (Clang 10.0.0),c,Wrong Answer,47,2928,465,
s840837231,p02971,u625145093,1597430979,C,C (GCC 9.2.1),c,Wrong Answer,52,3476,494,
s507989101,p02971,u625145093,1597430779,C,C (GCC 9.2.1),c,Wrong Answer,49,3284,487,
s560751683,p02971,u625145093,1597430682,C,C (GCC 9.2.1),c,Runtime Error,106,1380,493,
s177802411,p02971,u625145093,1597429796,C,C (GCC 9.2.1),c,Wrong Answer,50,3268,489,
s414353019,p02971,u625145093,1597429557,C,C (GCC 9.2.1),c,Wrong Answer,46,2516,463,
s287786626,p02971,u954382202,1590618558,C,C (GCC 5.4.1),c,Accepted,39,2304,570,
s481347517,p02971,u048036733,1590172314,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,896,539,
s330239088,p02971,u943800443,1589076294,C,C (GCC 5.4.1),c,Accepted,39,2304,415,
s973488783,p02971,u917851778,1588860210,C,C (GCC 5.4.1),c,Accepted,39,2304,342,
s289686592,p02971,u158587375,1588588065,C,C (GCC 5.4.1),c,Accepted,65,3116,642,
s882792782,p02971,u932514381,1587858093,C,C (GCC 5.4.1),c,Wrong Answer,64,3116,1146,
s662080790,p02971,u025047544,1587614813,C,C (Clang 3.8.0),c,Accepted,39,2304,593,
s720149012,p02971,u025047544,1587614656,C,C (Clang 3.8.0),c,Wrong Answer,39,2304,601,
s248933099,p02971,u054782559,1587599022,C,C (GCC 5.4.1),c,Accepted,39,2304,419,
s114463552,p02971,u808043578,1587341992,C,C (GCC 5.4.1),c,Accepted,39,3968,439,
s262831509,p02971,u808043578,1587341941,C,C (GCC 5.4.1),c,Wrong Answer,37,3840,435,
s099384072,p02971,u581816556,1586753830,C,C (GCC 5.4.1),c,Accepted,67,4860,807,
s803074784,p02971,u253584031,1586752615,C,C (GCC 5.4.1),c,Accepted,39,2304,510,
s891302844,p02971,u389834932,1586612906,C,C (GCC 5.4.1),c,Runtime Error,101,4736,1106,
s900053342,p02971,u389834932,1586612454,C,C (GCC 5.4.1),c,Wrong Answer,38,3072,825,
s336769226,p02971,u971811058,1585953484,C,C (GCC 5.4.1),c,Accepted,66,4860,1253,
s780039349,p02971,u072723535,1583710406,C,C (GCC 5.4.1),c,Accepted,38,2304,851,
s071087666,p02971,u959524814,1583537775,C,C (GCC 5.4.1),c,Accepted,39,2304,535,
s810863909,p02971,u896847891,1582193495,C,C (GCC 5.4.1),c,Accepted,39,1536,430,
s186898519,p02971,u646118499,1581752096,C,C (GCC 5.4.1),c,Accepted,41,3840,596,
s343781871,p02971,u188486233,1580971581,C,C (GCC 5.4.1),c,Wrong Answer,39,2304,677,
s423754550,p02971,u579644164,1578355781,C,C (GCC 5.4.1),c,Accepted,39,2304,478,
s972791135,p02971,u579644164,1578352113,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,338,
s431342755,p02971,u851796475,1576096854,C,C (GCC 5.4.1),c,Wrong Answer,40,3072,427,
s027045600,p02971,u481026841,1573769728,C,C (GCC 5.4.1),c,Accepted,39,2304,363,
s775293341,p02971,u205302733,1572639934,C,C (GCC 5.4.1),c,Accepted,39,2304,719,
s106012299,p02971,u057786470,1571679847,C,C (GCC 5.4.1),c,Accepted,39,2304,412,
s623385297,p02971,u550605178,1571062665,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1664,548,
s962309406,p02971,u000120715,1570106905,C,C (GCC 5.4.1),c,Accepted,40,2304,387,
s806770593,p02971,u059066226,1569703338,C,C (GCC 5.4.1),c,Accepted,39,2304,523,
s527202676,p02971,u059066226,1569684626,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,310,
s550102758,p02971,u059066226,1569684074,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,378,
s259174141,p02971,u509038294,1569588607,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,381,
s484225530,p02971,u288147331,1568165210,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,535,
s386323748,p02971,u182837166,1568165098,C,C (GCC 5.4.1),c,Wrong Answer,41,2304,364,
s191216141,p02971,u288147331,1568154827,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1792,777,
s867761266,p02971,u818219039,1567981285,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,471,
s247425008,p02971,u576678086,1567445623,C,C (GCC 5.4.1),c,Accepted,79,9596,421,
s915170205,p02971,u391667116,1566692637,C,C (GCC 5.4.1),c,Accepted,39,2304,358,
s548843505,p02971,u065799843,1566353187,C,C (GCC 5.4.1),c,Accepted,40,2304,655,
s172956541,p02971,u065799843,1566351940,C,C (GCC 5.4.1),c,Wrong Answer,40,2304,627,
s080207254,p02971,u306209010,1565728774,C,C (GCC 5.4.1),c,Wrong Answer,2103,1024,345,
s549754149,p02971,u817798265,1565488160,C,C (GCC 5.4.1),c,Wrong Answer,36,2048,616,
s392817745,p02971,u119947188,1565282726,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,315,
s857900654,p02971,u119947188,1565218756,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,380,
s457745242,p02971,u894100407,1564970446,C,C (GCC 5.4.1),c,Compile Error,,,322,
s476886929,p02971,u924527074,1564944969,C,C (GCC 5.4.1),c,Accepted,40,2304,352,
s145774657,p02971,u924527074,1564944222,C,C (GCC 5.4.1),c,Wrong Answer,38,1536,312,
s703355700,p02971,u992736202,1564787150,C,C (GCC 5.4.1),c,Wrong Answer,2103,2688,536,
s745133638,p02971,u097182283,1564625005,C,C (GCC 5.4.1),c,Compile Error,,,345,
s291349872,p02971,u740900993,1564360941,C,C (GCC 5.4.1),c,Accepted,64,3116,461,
s013545733,p02971,u474442742,1564200221,C,C (Clang 3.8.0),c,Accepted,39,2304,728,
s907607177,p02971,u504297324,1564159973,C,C (GCC 5.4.1),c,Accepted,39,2304,1062,
s586654836,p02971,u504297324,1564159910,C,C (GCC 5.4.1),c,Wrong Answer,39,2304,1118,
s793305563,p02971,u504297324,1564158647,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1664,750,
s211164979,p02971,u323359664,1564155671,C,C (GCC 5.4.1),c,Accepted,39,2304,522,
s591999742,p02971,u643892351,1564113008,C,C (GCC 5.4.1),c,Wrong Answer,39,2304,445,
s540539909,p02971,u643892351,1564112157,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,399,
s917236637,p02971,u078153338,1564081538,C,C (GCC 5.4.1),c,Accepted,67,4860,628,
s007487668,p02971,u546853743,1563986738,C,C (GCC 5.4.1),c,Runtime Error,99,128,344,
s633440299,p02971,u452824632,1563977567,C,C (Clang 3.8.0),c,Runtime Error,99,256,454,
s936552812,p02971,u040490988,1563930219,C,C (GCC 5.4.1),c,Accepted,22,2304,756,
s742770938,p02971,u040490988,1563929815,C,C (GCC 5.4.1),c,Accepted,64,3120,401,
s961414088,p02971,u847957189,1563918597,C,C (Clang 3.8.0),c,Accepted,39,2304,431,
s013022634,p02971,u847957189,1563918166,C,C (Clang 3.8.0),c,Wrong Answer,39,2304,430,
s955701110,p02971,u142693157,1563901647,C,C (GCC 5.4.1),c,Time Limit Exceeded,2103,1024,441,
s825066061,p02971,u185464141,1563858756,C,C (GCC 5.4.1),c,Accepted,64,3120,610,
s237930616,p02971,u823290900,1563830784,C,C (GCC 5.4.1),c,Accepted,39,2304,714,
s972088811,p02971,u590825849,1563824715,C,C (GCC 5.4.1),c,Accepted,39,2304,775,
s285807913,p02971,u546853743,1563819948,C,C (GCC 5.4.1),c,Runtime Error,102,384,316,
