submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s122266697,p02256,u802705119,1437456615,Python,Python3,py,Runtime Error,30,6720,186,2/10
s511936412,p02256,u802705119,1437456827,Python,Python3,py,Time Limit Exceeded,36860,6724,223,8/10
s202413379,p02256,u938745275,1440954162,Python,Python,py,Accepted,10,6456,269,10/10
s250112431,p02256,u729824721,1442213991,Python,Python,py,Runtime Error,0,0,270,0/10
s696016265,p02256,u729824721,1442214041,Python,Python,py,Runtime Error,0,0,283,0/10
s590266401,p02256,u729824721,1442214672,Python,Python,py,Wrong Answer,160,45896,334,7/10
s166487441,p02256,u729824721,1442215012,Python,Python,py,Wrong Answer,10,6404,344,2/10
s427768438,p02256,u894381890,1442215048,Python,Python,py,Wrong Answer,10,6496,247,2/10
s261858505,p02256,u729824721,1442215141,Python,Python,py,Wrong Answer,10,6404,344,0/10
s091541427,p02256,u729824721,1442215377,Python,Python,py,Wrong Answer,150,45920,363,7/10
s582583811,p02256,u019737947,1442215580,Python,Python,py,Accepted,30,6444,132,10/10
s278948198,p02256,u729824721,1442217002,Python,Python,py,Wrong Answer,10,6556,378,0/10
s541930598,p02256,u729824721,1442279768,Python,Python,py,Time Limit Exceeded,40000,6284,317,0/10
s623175971,p02256,u240363515,1443921773,Python,Python,py,Memory Limit Exceeded,4870,7768600,156,8/10
s776745776,p02256,u321017034,1453386364,Python,Python3,py,Time Limit Exceeded,40000,7752,422,8/10
s172059578,p02256,u321017034,1453386578,Python,Python3,py,Runtime Error,20,7676,424,2/10
s772052255,p02256,u567281053,1456073287,Python,Python,py,Accepted,10,6308,214,10/10
s978443797,p02256,u572790226,1459900302,Python,Python3,py,Accepted,20,7740,195,10/10
s735816967,p02256,u512342660,1463720539,Python,Python,py,Accepted,10,6432,406,10/10
s473660263,p02256,u203261375,1466244033,Python,Python3,py,Accepted,30,7776,217,10/10
s423671600,p02256,u612243550,1469377214,Python,Python3,py,Wrong Answer,20,7512,151,2/10
s765609615,p02256,u881590806,1469413649,Python,Python,py,Accepted,10,6400,168,10/10
s105675153,p02256,u231136358,1471773779,Python,Python3,py,Wrong Answer,20,7720,276,2/10
s495809571,p02256,u159356473,1476324224,Python,Python3,py,Time Limit Exceeded,40000,7708,276,8/10
s802091317,p02256,u534156032,1476661676,Python,Python3,py,Accepted,30,7648,108,10/10
s659351315,p02256,u500396695,1476711224,Python,Python3,py,Runtime Error,0,0,55,0/10
s837745946,p02256,u813534019,1477270758,Python,Python,py,Accepted,20,6424,95,10/10
s749249875,p02256,u428229577,1479181474,Python,Python3,py,Wrong Answer,30,7664,138,0/10
s671059754,p02256,u811733736,1480427549,Python,Python3,py,Runtime Error,0,0,214,0/10
s558171659,p02256,u089830331,1480441670,Python,Python3,py,Accepted,40,7724,217,10/10
s488249323,p02256,u935329231,1483630791,Python,Python3,py,Time Limit Exceeded,40000,7744,439,8/10
s644628074,p02256,u935329231,1483677846,Python,Python3,py,Accepted,20,7740,311,10/10
s375725354,p02256,u546285759,1483679757,Python,Python3,py,Runtime Error,0,0,70,0/10
s223100404,p02256,u078042885,1483680758,Python,Python3,py,Accepted,20,7644,56,10/10
s930683112,p02256,u852745524,1483944318,Python,Python3,py,Runtime Error,0,0,305,0/10
s166943544,p02256,u867503285,1484393594,Python,Python3,py,Accepted,30,7724,160,10/10
s434060990,p02256,u303093818,1484415774,Python,Python3,py,Accepted,30,7728,127,10/10
s203756128,p02256,u831244171,1487144317,Python,Python3,py,Time Limit Exceeded,40000,7612,130,8/10
s974217174,p02256,u831244171,1487159750,Python,Python3,py,Accepted,20,7648,199,10/10
s442257288,p02256,u661290476,1487498273,Python,Python3,py,Accepted,30,7744,122,10/10
s185327012,p02256,u086566114,1488114616,Python,Python,py,Accepted,10,6432,347,10/10
s821704379,p02256,u086566114,1488114826,Python,Python,py,Accepted,10,6424,188,10/10
s324343938,p02256,u301461168,1488565381,Python,Python3,py,Accepted,20,7664,194,10/10
s608111710,p02256,u382692819,1491368123,Python,Python3,py,Accepted,20,7576,118,10/10
s923280588,p02256,u213265973,1494485383,Python,Python3,py,Runtime Error,0,0,368,0/10
s715128887,p02256,u213265973,1494485455,Python,Python3,py,Runtime Error,0,0,342,0/10
s690678122,p02256,u362104929,1495293492,Python,Python3,py,Accepted,20,7692,238,10/10
s598446805,p02256,u905808447,1495549158,Python,Python,py,Runtime Error,0,0,215,0/10
s716944886,p02256,u905808447,1495550888,Python,Python,py,Wrong Answer,10,6404,492,1/10
s402638799,p02256,u780342333,1495637450,Python,Python3,py,Wrong Answer,30,7676,152,1/10
s163494721,p02256,u603049633,1495849800,Python,Python3,py,Accepted,20,7684,141,10/10
s911242250,p02256,u821624310,1498380846,Python,Python3,py,Accepted,20,7668,170,10/10
s986481971,p02256,u914146430,1500521668,Python,Python3,py,Wrong Answer,20,7644,151,2/10
s225351519,p02256,u914146430,1500521709,Python,Python3,py,Time Limit Exceeded,40000,7640,148,8/10
s266132597,p02256,u350064373,1502076243,Python,Python3,py,Runtime Error,0,0,65,0/10
s073745819,p02256,u350064373,1502593780,Python,Python3,py,Accepted,20,7704,99,10/10
s633654036,p02256,u218655931,1506574147,Python,Python3,py,Accepted,20,7764,196,10/10
s701683852,p02256,u576398884,1508199660,Python,Python3,py,Accepted,30,7756,175,10/10
s599763214,p02256,u998851054,1508318588,Python,Python3,py,Accepted,50,7752,148,10/10
s051868864,p02256,u424457654,1508896892,Python,Python3,py,Runtime Error,0,0,168,0/10
s330907569,p02256,u865281338,1511358438,Python,Python3,py,Runtime Error,0,0,160,0/10
s004327869,p02256,u747709646,1511425670,Python,Python,py,Runtime Error,0,0,300,0/10
s326966872,p02256,u747709646,1511425714,Python,Python3,py,Time Limit Exceeded,24050,7728,300,9/10
s159871113,p02256,u146752763,1513675195,Python,Python,py,Memory Limit Exceeded,1690,926484,367,7/10
s639795522,p02256,u146752763,1513678526,Python,Python,py,Memory Limit Exceeded,840,465540,490,7/10
s636590151,p02256,u150984829,1513761430,Python,Python3,py,Accepted,20,5664,173,10/10
s088515771,p02256,u150984829,1513761459,Python,Python3,py,Accepted,20,5652,171,10/10
s171099735,p02256,u150984829,1513761620,Python,Python3,py,Accepted,20,5664,170,10/10
s791564566,p02256,u741801763,1514383630,Python,Python3,py,Wrong Answer,20,5600,132,0/10
s602105416,p02256,u585035894,1514528159,Python,Python3,py,Accepted,20,5604,123,10/10
s736773558,p02256,u009288816,1515073256,Python,Python,py,Wrong Answer,10,4672,426,7/10
s831188512,p02256,u227984374,1516601758,Python,Python3,py,Accepted,30,5596,144,10/10
s172879437,p02256,u581154076,1520007784,Python,Python3,py,Accepted,20,5604,213,10/10
s942605290,p02256,u285980122,1522301582,Python,Python3,py,Time Limit Exceeded,9990,5604,354,8/10
s585219314,p02256,u269391636,1523283434,Python,Python3,py,Runtime Error,0,0,127,0/10
s601484080,p02256,u064320529,1524038740,Python,Python3,py,Accepted,20,5596,101,10/10
s715742227,p02256,u684325232,1524041053,Python,Python,py,Runtime Error,0,0,227,0/10
s447931113,p02256,u217703215,1524113029,Python,Python3,py,Accepted,20,5596,83,10/10
s511256363,p02256,u826549974,1524211019,Python,Python3,py,Runtime Error,0,0,415,0/10
s904209736,p02256,u810922275,1524446810,Python,Python,py,Runtime Error,0,0,215,0/10
s659182504,p02256,u481571686,1524490429,Python,Python3,py,WA: Presentation Error,20,5596,81,0/10
s244030271,p02256,u481571686,1524493182,Python,Python3,py,Accepted,20,5588,74,10/10
s005621241,p02256,u398978447,1524561915,Python,Python3,py,Accepted,20,5596,96,10/10
s082093440,p02256,u810098703,1524624250,Python,Python,py,Runtime Error,0,0,129,0/10
s128379461,p02256,u810098703,1524626090,Python,Python,py,Runtime Error,0,0,187,0/10
s212961893,p02256,u255317651,1524662242,Python,Python3,py,Accepted,20,5600,242,10/10
s498267194,p02256,u142825584,1525455192,Python,Python3,py,Accepted,20,5600,176,10/10
s640717399,p02256,u002280517,1527575448,Python,Python3,py,Accepted,20,5652,67,10/10
s339347344,p02256,u158021138,1528100336,Python,Python3,py,Accepted,20,5664,78,10/10
s044070308,p02256,u777277984,1528266509,Python,Python3,py,Accepted,20,5600,118,10/10
s128494407,p02256,u971076135,1528411030,Python,Python3,py,Accepted,20,5604,263,10/10
s159791444,p02256,u929141425,1528971530,Python,Python3,py,Accepted,20,5596,185,10/10
s933220216,p02256,u269568674,1529041919,Python,Python3,py,Wrong Answer,20,5604,130,2/10
s789882883,p02256,u188938853,1529483581,Python,Python3,py,Runtime Error,20,5600,164,1/10
s901604720,p02256,u188938853,1529483683,Python,Python3,py,Accepted,20,5604,165,10/10
s756456477,p02256,u316584871,1530081122,Python,Python3,py,Time Limit Exceeded,10000,5600,290,8/10
s193618757,p02256,u763301852,1363525905,Python,Python,py,Accepted,10,4216,226,10/10
s114704978,p02256,u140201022,1382539807,Python,Python,py,WA: Presentation Error,10,4576,282,0/10
s289368229,p02256,u266872031,1385391873,Python,Python,py,Runtime Error,0,0,158,0/10
s768163274,p02256,u322947441,1597725399,Python,Python3,py,Accepted,20,5656,71,10/10
s580339668,p02256,u009468286,1597654746,Python,Python3,py,Accepted,20,5656,68,10/10
s921618249,p02256,u799752967,1597468460,Python,Python3,py,Accepted,20,5656,74,10/10
s817312817,p02256,u288578617,1597420154,Python,Python3,py,Accepted,20,5656,64,10/10
s515213952,p02256,u333677472,1597136587,Python,Python3,py,Accepted,20,5604,265,10/10
s795037824,p02256,u333382219,1597040737,Python,Python3,py,Accepted,20,5600,102,10/10
s094808712,p02256,u140569607,1596289338,Python,Python3,py,Accepted,20,5600,175,10/10
s748383934,p02256,u711365732,1595667908,Python,Python3,py,Accepted,20,5596,153,10/10
s938691897,p02256,u795882061,1595080757,Python,Python3,py,Accepted,20,5596,107,10/10
s009881536,p02256,u829817944,1595033252,Python,Python3,py,Accepted,20,5656,68,10/10
s314574825,p02256,u173393391,1594623158,Python,Python3,py,Accepted,30,5656,63,10/10
s573116251,p02256,u783987868,1594486188,Python,Python3,py,Accepted,20,5596,123,10/10
s780982225,p02256,u437548816,1593940866,Python,Python3,py,Accepted,20,5600,207,10/10
s974559826,p02256,u753534330,1593077660,Python,Python3,py,Accepted,20,5600,171,10/10
s702840331,p02256,u691985124,1592816057,Python,Python3,py,Accepted,20,5600,147,10/10
s801553266,p02256,u430753724,1592145779,Python,Python3,py,Accepted,20,5608,376,10/10
s715169600,p02256,u171087702,1592058424,Python,Python3,py,Accepted,20,5600,137,10/10
s374216703,p02256,u322107177,1591368195,Python,Python3,py,Accepted,20,5596,273,10/10
s296231516,p02256,u275308599,1590584147,Python,Python3,py,Accepted,40,6960,93,10/10
s136633781,p02256,u787512063,1590244216,Python,Python3,py,Accepted,20,5600,217,10/10
s818775970,p02256,u795389818,1590042555,Python,Python3,py,Accepted,20,5600,216,10/10
s281198070,p02256,u486183171,1589795506,Python,Python3,py,Accepted,20,5600,161,10/10
s519268320,p02256,u124936061,1589704699,Python,Python3,py,Accepted,20,5652,63,10/10
s931951245,p02256,u347281577,1588238644,Python,Python3,py,Accepted,20,5600,120,10/10
s404389046,p02256,u720435112,1587796925,Python,Python3,py,Accepted,20,5600,155,10/10
s126330042,p02256,u421290920,1587712461,Python,Python3,py,Accepted,1950,5608,220,10/10
s110345738,p02256,u177415284,1587538130,Python,Python3,py,Accepted,20,5656,72,10/10
s995619921,p02256,u636645824,1587405277,Python,Python3,py,Accepted,20,5652,71,10/10
s434529182,p02256,u811841526,1586672410,Python,Python3,py,Accepted,20,5600,131,10/10
s342768842,p02256,u208167569,1586586260,Python,Python3,py,Accepted,20,5592,84,10/10
s943468308,p02256,u142111310,1586345758,Python,Python3,py,Accepted,20,5600,146,10/10
s045531977,p02256,u672903396,1586094285,Python,Python3,py,Accepted,20,5600,156,10/10
s356374951,p02256,u440695009,1584943137,Python,Python3,py,Accepted,20,5596,98,10/10
s932195316,p02256,u800532528,1583116759,Python,Python3,py,Accepted,20,5600,150,10/10
s547934904,p02256,u392923641,1582921370,Python,Python3,py,Accepted,20,5600,158,10/10
s981912212,p02256,u357050809,1581346499,Python,Python3,py,Accepted,30,5604,604,10/10
s587742610,p02256,u820842907,1581043217,Python,Python3,py,Accepted,20,5600,254,10/10
s108850054,p02256,u432267158,1580375091,Python,Python3,py,Accepted,20,5600,184,10/10
s924092347,p02256,u655589806,1579747704,Python,Python3,py,Accepted,20,5600,150,10/10
s374216879,p02256,u417951787,1576747830,Python,Python3,py,Accepted,20,5600,192,10/10
s345237099,p02256,u918401227,1576412531,Python,Python3,py,Accepted,20,5608,181,10/10
s230692943,p02256,u637097953,1576321028,Python,Python3,py,Accepted,20,5600,168,10/10
s314084790,p02256,u225899281,1575862328,Python,Python3,py,Accepted,20,5608,257,10/10
s695056997,p02256,u079734924,1574770195,Python,Python3,py,Accepted,20,5656,71,10/10
s085147140,p02256,u383095076,1572428249,Python,Python3,py,Accepted,20,5604,139,10/10
s448708508,p02256,u780342333,1572311536,Python,Python3,py,Accepted,20,5600,186,10/10
s290275785,p02256,u829695570,1572057987,Python,Python3,py,Accepted,20,5596,192,10/10
s763160090,p02256,u578043650,1570982041,Python,Python3,py,Accepted,20,5600,151,10/10
s094006363,p02256,u177078820,1570641341,Python,Python3,py,Accepted,20,5596,214,10/10
s413245809,p02256,u169491531,1570069499,Python,Python3,py,Accepted,20,5600,178,10/10
s631848196,p02256,u798961710,1569662918,Python,Python3,py,Accepted,20,5600,233,10/10
s431555769,p02256,u950982677,1569154948,Python,Python3,py,Accepted,20,5600,200,10/10
s610746951,p02256,u244359727,1568267424,Python,Python3,py,Accepted,20,5600,161,10/10
s322450696,p02256,u366363301,1568221413,Python,Python3,py,Accepted,20,5600,144,10/10
s611341440,p02256,u629170852,1567601720,Python,Python3,py,Accepted,20,5600,214,10/10
s646411093,p02256,u910017046,1567455617,Python,Python3,py,Accepted,20,5600,257,10/10
s705920171,p02256,u945201912,1566732088,Python,Python3,py,Accepted,20,5596,247,10/10
s656447178,p02256,u165510462,1566112591,Python,Python3,py,Accepted,20,5596,157,10/10
s498646025,p02256,u165578704,1565777666,Python,Python3,py,Accepted,20,5680,665,10/10
s193105090,p02256,u150401016,1563588132,Python,Python3,py,Accepted,20,5596,149,10/10
s846313992,p02256,u206854284,1563030717,Python,Python3,py,Accepted,20,5600,333,10/10
s832181680,p02256,u684891023,1562237231,Python,Python3,py,Accepted,20,5600,218,10/10
s029242565,p02256,u277375424,1560955631,Python,Python3,py,Accepted,20,5596,91,10/10
s058717633,p02256,u340503368,1557901369,Python,Python3,py,Accepted,20,5596,132,10/10
s408934464,p02256,u567306474,1557736994,Python,Python3,py,Accepted,20,5604,179,10/10
s844154660,p02256,u757912388,1556030305,Python,Python3,py,Accepted,20,5600,266,10/10
s665173627,p02256,u575962166,1554358823,Python,Python3,py,Accepted,30,5600,156,10/10
s355835079,p02256,u990228206,1553579424,Python,Python3,py,Accepted,20,5656,62,10/10
s224554311,p02256,u276288047,1550044660,Python,Python3,py,Accepted,20,5604,255,10/10
s307581186,p02256,u498511622,1549085678,Python,Python3,py,Accepted,20,5600,208,10/10
s747706129,p02256,u247475019,1548922612,Python,Python3,py,Accepted,20,5608,274,10/10
s443158875,p02256,u803657704,1543899545,Python,Python3,py,Accepted,20,5600,216,10/10
s395292164,p02256,u964933616,1543035609,Python,Python3,py,Accepted,20,5596,162,10/10
s576242948,p02256,u221424603,1542365524,Python,Python3,py,Accepted,30,5596,228,10/10
s972255322,p02256,u734220756,1542041841,Python,Python3,py,Accepted,20,5592,144,10/10
s318562760,p02256,u337252135,1541908530,Python,Python3,py,Accepted,20,5600,182,10/10
s102780490,p02256,u849721539,1540047328,Python,Python3,py,Accepted,20,5596,169,10/10
s561914123,p02256,u023863700,1539435467,Python,Python3,py,Accepted,20,5600,128,10/10
s236284671,p02256,u019011517,1534254224,Python,Python3,py,Accepted,20,5600,168,10/10
s733534291,p02256,u940395729,1532759545,Python,Python3,py,Accepted,20,5596,1084,10/10
s415122187,p02256,u470487508,1531099117,C,C,c,Wrong Answer,0,2052,264,1/10
s781241808,p02256,u111638826,1540222218,C,C,c,Wrong Answer,0,2060,357,0/10
s827316165,p02256,u192145025,1540366877,C,C,c,Time Limit Exceeded,1780,2140,255,8/10
s519390700,p02256,u756873296,1540795057,C,C,c,Compile Error,0,0,195,0/10
s232495402,p02256,u699389099,1540864318,C,C,c,Time Limit Exceeded,1760,2124,319,8/10
s649831874,p02256,u281851743,1540873711,C,C,c,Compile Error,0,0,225,0/10
s322594665,p02256,u541781643,1540906318,C,C,c,Compile Error,0,0,258,0/10
s782733603,p02256,u541781643,1540906552,C,C,c,Accepted,0,2136,249,10/10
s899414325,p02256,u817568302,1546131800,C,C,c,WA: Presentation Error,0,2052,188,0/10
s930630894,p02256,u632519491,1556084268,C,C,c,Wrong Answer,0,1816,382,0/10
s774813613,p02256,u873084552,1559484410,C,C,c,Accepted,0,2104,286,10/10
s028576142,p02256,u653843304,1406250525,C,C,c,Compile Error,0,0,170,0/10
s146044711,p02256,u397027846,1411873768,C,C,c,Time Limit Exceeded,20000,548,702,0/10
s949319156,p02256,u571404136,1425888809,C,C,c,Accepted,0,592,308,10/10
s761674275,p02256,u290461361,1428629274,C,C,c,Runtime Error,0,588,280,1/10
s993501609,p02256,u290461361,1428629743,C,C,c,Accepted,470,592,321,10/10
s124030628,p02256,u112793688,1428630230,C,C,c,Accepted,0,592,234,10/10
s173952453,p02256,u468194303,1428630468,C,C,c,Runtime Error,0,592,146,0/10
s554988520,p02256,u410129892,1428630703,C,C,c,Accepted,0,592,215,10/10
s772397647,p02256,u368911392,1428632008,C,C,c,Wrong Answer,0,596,425,2/10
s024528800,p02256,u300047757,1428632495,C,C,c,Wrong Answer,0,592,260,2/10
s483968516,p02256,u368911392,1428633523,C,C,c,Compile Error,0,0,463,0/10
s272284325,p02256,u009214673,1428634810,C,C,c,Runtime Error,0,592,177,0/10
s782944894,p02256,u702200799,1428634980,C,C,c,Accepted,0,592,240,10/10
s759266701,p02256,u292798607,1428635250,C,C,c,Wrong Answer,0,592,325,2/10
s232911477,p02256,u580082564,1428640043,C,C,c,Accepted,0,592,154,10/10
s697640379,p02256,u533815780,1428641400,C,C,c,Runtime Error,0,592,168,0/10
s293941113,p02256,u982717767,1429143709,C,C,c,Accepted,0,592,405,10/10
s663181959,p02256,u975375999,1429175820,C,C,c,Wrong Answer,0,588,329,0/10
s998672210,p02256,u975375999,1429177150,C,C,c,Time Limit Exceeded,20000,592,338,2/10
s079626199,p02256,u548668974,1431412837,C,C,c,Wrong Answer,0,592,1079,1/10
s227627187,p02256,u598767908,1442214858,C,C,c,Wrong Answer,0,632,6506,0/10
s911999702,p02256,u598767908,1442216802,C,C,c,Wrong Answer,0,592,339,7/10
s571469681,p02256,u912022797,1443942526,C,C,c,Wrong Answer,0,596,513,0/10
s990319604,p02256,u580977620,1446624390,C,C,c,Accepted,0,592,238,10/10
s493468782,p02256,u532203010,1447822544,C,C,c,Accepted,0,592,171,10/10
s695448752,p02256,u083853290,1448250050,C,C,c,Wrong Answer,0,988,566,2/10
s629074861,p02256,u751410502,1456547492,C,C,c,Accepted,0,592,308,10/10
s916931343,p02256,u751410502,1456550191,C,C,c,Accepted,0,592,278,10/10
s811060488,p02256,u380930335,1459843937,C,C,c,WA: Presentation Error,0,592,266,0/10
s372654248,p02256,u380930335,1459901297,C,C,c,Accepted,460,592,324,10/10
s153492107,p02256,u694522766,1459998162,C,C,c,Accepted,0,592,330,10/10
s860425481,p02256,u215503617,1460002127,C,C,c,Accepted,0,592,297,10/10
s294029029,p02256,u867674243,1460004356,C,C,c,Wrong Answer,0,592,166,0/10
s251531547,p02256,u175028675,1460005729,C,C,c,Accepted,0,592,377,10/10
s313996544,p02256,u937490775,1460520324,C,C,c,Accepted,0,592,203,10/10
s241561509,p02256,u578614060,1460521156,C,C,c,Accepted,0,592,150,10/10
s348344889,p02256,u220467760,1460522362,C,C,c,Accepted,0,592,255,10/10
s583188127,p02256,u672191153,1460523617,C,C,c,Wrong Answer,0,592,350,2/10
s379827837,p02256,u617223513,1460525863,C,C,c,Wrong Answer,0,588,162,0/10
s984473758,p02256,u131286310,1460526151,C,C,c,Wrong Answer,0,592,240,0/10
s753581462,p02256,u363078904,1460697725,C,C,c,Wrong Answer,0,588,243,0/10
s308485161,p02256,u846259289,1460958607,C,C,c,Runtime Error,0,552,380,0/10
s906084568,p02256,u270724613,1461051843,C,C,c,Time Limit Exceeded,2770,592,216,8/10
s623368989,p02256,u159096408,1461057923,C,C,c,Time Limit Exceeded,20000,548,288,0/10
s621986098,p02256,u382730661,1461839768,C,C,c,Accepted,0,592,279,10/10
s929587273,p02256,u952759940,1464482357,C,C,c,Accepted,690,592,911,10/10
s754154417,p02256,u008136405,1467271323,C,C,c,Runtime Error,0,548,340,0/10
s804646038,p02256,u241151548,1473818340,C,C,c,Accepted,0,592,193,10/10
s871698855,p02256,u111904233,1473820823,C,C,c,Accepted,0,592,183,10/10
s017271502,p02256,u651355315,1477448644,C,C,c,Time Limit Exceeded,5540,592,235,8/10
s419944822,p02256,u539480202,1477449046,C,C,c,Accepted,0,592,257,10/10
s087259422,p02256,u361379764,1477449549,C,C,c,Runtime Error,0,588,235,0/10
s099537494,p02256,u174110708,1477449881,C,C,c,WA: Presentation Error,0,588,264,0/10
s466651661,p02256,u174110708,1477450057,C,C,c,Runtime Error,0,592,264,0/10
s670683160,p02256,u379549690,1477450154,C,C,c,Compile Error,0,0,273,0/10
s772478168,p02256,u942232630,1477450407,C,C,c,Accepted,700,592,503,10/10
s307385583,p02256,u970111154,1477450561,C,C,c,Runtime Error,0,540,265,0/10
s478435568,p02256,u454848353,1477450773,C,C,c,Compile Error,0,0,200,0/10
s778510600,p02256,u253923767,1477450778,C,C,c,Wrong Answer,0,592,286,0/10
s037193923,p02256,u491605483,1477450820,C,C,c,Accepted,0,592,311,10/10
s163477411,p02256,u746910447,1477887768,C,C,c,Wrong Answer,0,592,719,0/10
s244347022,p02256,u957840591,1480343851,C,C,c,Accepted,0,592,262,10/10
s930033629,p02256,u270887963,1481522539,C,C,c,Time Limit Exceeded,3050,592,460,9/10
s369674366,p02256,u567358142,1489162742,C,C,c,WA: Presentation Error,0,592,261,0/10
s076919376,p02256,u903981312,1492048861,C,C,c,Runtime Error,0,588,187,0/10
s302509788,p02256,u891790901,1492050352,C,C,c,Wrong Answer,0,592,373,1/10
s640088954,p02256,u667513402,1492052728,C,C,c,Wrong Answer,0,588,472,0/10
s213753561,p02256,u119662895,1492056355,C,C,c,Accepted,0,592,227,10/10
s083933058,p02256,u211185913,1492057869,C,C,c,WA: Presentation Error,0,592,371,0/10
s488057025,p02256,u862220432,1492497013,C,C,c,Compile Error,0,0,374,0/10
s381098691,p02256,u366808968,1495613268,C,C,c,Accepted,0,592,180,10/10
s719380833,p02256,u180183800,1495615710,C,C,c,WA: Presentation Error,0,592,140,0/10
s649826340,p02256,u100865784,1498522520,C,C,c,Runtime Error,0,592,425,0/10
s600586612,p02256,u943118060,1500528351,C,C,c,Wrong Answer,0,592,164,0/10
s496565889,p02256,u379862346,1503454704,C,C,c,Time Limit Exceeded,3690,596,130,8/10
s953671503,p02256,u633333374,1506487033,C,C,c,Compile Error,0,0,126,0/10
s575135405,p02256,u811314383,1508291639,C,C,c,Wrong Answer,0,1776,260,0/10
s649196184,p02256,u834742508,1508294716,C,C,c,Wrong Answer,0,1776,332,0/10
s256764514,p02256,u808708892,1508296521,C,C,c,Runtime Error,0,1716,840,0/10
s010655617,p02256,u589139267,1508329632,C,C,c,Compile Error,0,0,264,0/10
s007451896,p02256,u834742508,1508898066,C,C,c,Compile Error,0,0,342,0/10
s926975726,p02256,u794976578,1508898178,C,C,c,Accepted,0,1800,205,10/10
s929320375,p02256,u459818236,1508900042,C,C,c,Wrong Answer,0,1676,399,0/10
s143083472,p02256,u117141367,1508900089,C,C,c,Wrong Answer,0,1736,356,0/10
s971083042,p02256,u693972206,1508900445,C,C,c,Runtime Error,0,1800,286,0/10
s256599502,p02256,u459818236,1509415933,C,C,c,Compile Error,0,0,328,0/10
s236506230,p02256,u845015409,1512460171,C,C,c,Accepted,0,1824,187,10/10
s709162251,p02256,u695621538,1516183001,C,C,c,WA: Presentation Error,0,1904,778,0/10
s979529623,p02256,u462804417,1516614228,C,C,c,Wrong Answer,0,2040,166,0/10
s228332277,p02256,u508220591,1517395058,C,C,c,Wrong Answer,0,2004,180,0/10
s406174553,p02256,u508220591,1517396805,C,C,c,Time Limit Exceeded,1990,2080,205,8/10
s391437713,p02256,u510538991,1518242135,C,C,c,Accepted,0,2044,293,10/10
s818052785,p02256,u979795132,1518799201,C,C,c,Accepted,0,2040,399,10/10
s132534804,p02256,u011621222,1521598406,C,C,c,Accepted,0,2048,162,10/10
s361886872,p02256,u032645974,1521814524,C,C,c,Wrong Answer,0,2048,330,7/10
s196079211,p02256,u011621222,1523908512,C,C,c,Time Limit Exceeded,1990,2100,230,8/10
s720861966,p02256,u011621222,1528916232,C,C,c,Time Limit Exceeded,1990,2140,258,8/10
s820146938,p02256,u426293744,1529034685,C,C,c,Wrong Answer,0,2064,123,0/10
s664738862,p02256,u426293744,1529034763,C,C,c,Time Limit Exceeded,1990,2068,124,0/10
s602061575,p02256,u161441626,1529039612,C,C,c,Accepted,0,2124,166,10/10
s253307280,p02256,u274971776,1529040298,C,C,c,Wrong Answer,0,2140,166,1/10
s736838727,p02256,u863928505,1529040724,C,C,c,Accepted,420,2140,314,10/10
s217188754,p02256,u357596970,1529042166,C,C,c,Wrong Answer,0,2060,243,1/10
s895388642,p02256,u817742274,1529047054,C,C,c,Accepted,0,2080,217,10/10
