submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s093010712,p02407,u426534722,1515597300,Python,Python3,py,Accepted,20,5560,38,4/4
s536339309,p02407,u113501470,1515952415,Python,Python3,py,WA: Presentation Error,20,5596,223,0/4
s305428593,p02407,u299257375,1516159285,Python,Python3,py,Runtime Error,0,0,71,0/4
s687872019,p02407,u770698847,1516362753,Python,Python,py,Wrong Answer,10,4628,129,0/4
s037718921,p02407,u546968095,1517197901,Python,Python3,py,Wrong Answer,20,5540,43,0/4
s780828263,p02407,u179070318,1517901730,Python,Python3,py,Accepted,20,5608,75,4/4
s403446335,p02407,u444576298,1518069384,Python,Python3,py,WA: Presentation Error,20,5592,136,0/4
s052517926,p02407,u640809202,1518362937,Python,Python3,py,Accepted,20,5596,125,4/4
s857740128,p02407,u299231628,1519341239,Python,Python3,py,Accepted,20,5612,71,4/4
s633328443,p02407,u234508244,1520160326,Python,Python3,py,Accepted,20,5604,208,4/4
s659003716,p02407,u513054525,1520929879,Python,Python3,py,Accepted,20,5584,88,4/4
s610855431,p02407,u518824954,1520954870,Python,Python3,py,Accepted,20,5592,112,4/4
s434288375,p02407,u017435045,1521440056,Python,Python3,py,Runtime Error,0,0,52,0/4
s947109047,p02407,u843169619,1523899156,Python,Python3,py,Runtime Error,0,0,72,0/4
s084701705,p02407,u485986915,1524556972,Python,Python3,py,Wrong Answer,20,5584,71,0/4
s828857786,p02407,u485986915,1524557446,Python,Python3,py,Wrong Answer,20,5584,127,0/4
s207977543,p02407,u023471147,1525058195,Python,Python3,py,Accepted,20,5536,61,4/4
s897554933,p02407,u806005289,1525343065,Python,Python3,py,Wrong Answer,20,5596,186,0/4
s423238865,p02407,u215335591,1525359453,Python,Python3,py,Accepted,20,5628,137,4/4
s011711820,p02407,u800997102,1525865207,Python,Python3,py,Accepted,20,5616,132,4/4
s856743110,p02407,u002280517,1527214516,Python,Python3,py,WA: Presentation Error,20,5596,186,0/4
s282025745,p02407,u002280517,1527214852,Python,Python3,py,Runtime Error,0,0,181,0/4
s958519651,p02407,u237094818,1527691979,Python,Python3,py,Wrong Answer,20,5548,61,0/4
s471713896,p02407,u500257793,1528362398,Python,Python3,py,WA: Presentation Error,20,5584,137,0/4
s314507313,p02407,u929141425,1528458014,Python,Python3,py,WA: Presentation Error,20,5588,165,0/4
s955770910,p02407,u614197626,1528699511,Python,Python3,py,Wrong Answer,20,5576,40,0/4
s382877002,p02407,u316584871,1529421538,Python,Python3,py,WA: Presentation Error,20,5596,149,0/4
s627744953,p02407,u316584871,1529421647,Python,Python3,py,Accepted,20,5612,215,4/4
s904641396,p02407,u763301852,1363010821,Python,Python,py,Runtime Error,0,0,79,0/4
s499926164,p02407,u912237403,1371214931,Python,Python,py,Accepted,10,4212,125,4/4
s964034528,p02407,u912237403,1371215257,Python,Python,py,Accepted,20,4200,76,4/4
s876282654,p02407,u351182591,1375211406,Python,Python,py,Wrong Answer,10,4224,236,0/4
s727324367,p02407,u140201022,1381754206,Python,Python,py,Wrong Answer,10,4204,114,0/4
s472959411,p02407,u231998559,1386569170,Python,Python,py,Accepted,10,4188,107,4/4
s641001610,p02407,u242592831,1597801738,Python,Python3,py,Accepted,20,5600,144,4/4
s477979600,p02407,u430159711,1597685217,Python,Python3,py,Accepted,20,5608,109,4/4
s763551975,p02407,u885258138,1597541043,Python,Python3,py,Accepted,20,5616,149,4/4
s504715439,p02407,u799016206,1597488122,Python,Python3,py,Accepted,20,5580,95,4/4
s785601028,p02407,u884758681,1597334265,Python,Python3,py,Accepted,20,5596,69,4/4
s256998770,p02407,u948953750,1597237279,Python,Python3,py,Accepted,20,5584,113,4/4
s047192404,p02407,u383477631,1596505063,Python,Python3,py,Accepted,20,5620,162,4/4
s060954718,p02407,u782152619,1596431152,Python,Python3,py,Accepted,20,5580,89,4/4
s967210549,p02407,u896809383,1595874391,Python,Python3,py,Accepted,20,5584,105,4/4
s882432162,p02407,u923804442,1595600633,Python,Python3,py,Accepted,20,5592,75,4/4
s087746563,p02407,u082932070,1595244390,Python,Python3,py,Accepted,20,5608,205,4/4
s144789169,p02407,u333382219,1595006277,Python,Python3,py,Accepted,20,5584,100,4/4
s777613214,p02407,u661628543,1594743022,Python,Python3,py,Accepted,20,5616,170,4/4
s996659099,p02407,u168023768,1594432202,Python,Python3,py,Accepted,20,5580,91,4/4
s862841929,p02407,u829817944,1594375916,Python,Python3,py,Accepted,20,5556,86,4/4
s491264912,p02407,u038846446,1593668689,Python,Python3,py,Accepted,20,5604,116,4/4
s618511642,p02407,u053015104,1593495093,Python,Python3,py,Accepted,20,5620,286,4/4
s191951843,p02407,u364197317,1593425031,Python,Python3,py,Accepted,20,5580,91,4/4
s444970343,p02407,u453677662,1592742357,Python,Python3,py,Accepted,30,5584,88,4/4
s294247163,p02407,u471070091,1592646397,Python,Python3,py,Accepted,20,5580,89,4/4
s835734213,p02407,u186143302,1592594916,Python,Python3,py,Accepted,20,5584,68,4/4
s962472777,p02407,u940828136,1592580205,Python,Python3,py,Accepted,20,5600,68,4/4
s682171367,p02407,u931484744,1592527928,Python,Python3,py,Accepted,30,5608,104,4/4
s060878232,p02407,u737172131,1591863239,Python,Python3,py,Accepted,20,5584,97,4/4
s799010986,p02407,u874049078,1591438243,Python,Python3,py,Accepted,20,5616,198,4/4
s664217852,p02407,u414174975,1591180501,Python,Python3,py,Accepted,20,5604,301,4/4
s696561946,p02407,u790158528,1590917218,Python,Python3,py,Accepted,20,5580,69,4/4
s482257095,p02407,u219344987,1590885853,Python,Python3,py,Accepted,20,5596,74,4/4
s145035232,p02407,u753534330,1590484387,Python,Python3,py,Accepted,20,5616,171,4/4
s915186411,p02407,u795471430,1590305417,Python,Python3,py,Accepted,20,5600,68,4/4
s257852706,p02407,u580977620,1590111234,Python,Python3,py,Accepted,20,5604,142,4/4
s521335070,p02407,u564504032,1589941624,Python,Python3,py,Accepted,20,5588,86,4/4
s409471592,p02407,u080462696,1588992496,Python,Python3,py,Accepted,20,5596,83,4/4
s293032560,p02407,u434513719,1588852473,Python,Python3,py,Accepted,20,5592,71,4/4
s748502402,p02407,u745581874,1588685854,Python,Python3,py,Accepted,20,5540,68,4/4
s467585130,p02407,u948344778,1588516990,Python,Python3,py,Accepted,20,5580,108,4/4
s435175840,p02407,u791009628,1588239312,Python,Python3,py,Accepted,20,5588,57,4/4
s857595104,p02407,u396325403,1588220735,Python,Python3,py,Accepted,20,5600,155,4/4
s518590914,p02407,u300084823,1588185644,Python,Python3,py,Accepted,20,5580,102,4/4
s213236565,p02407,u951109227,1588150173,Python,Python3,py,Accepted,20,5588,98,4/4
s824953358,p02407,u842461513,1587641640,Python,Python3,py,Accepted,20,5608,212,4/4
s782676026,p02407,u652209331,1586944959,Python,Python3,py,Accepted,20,5600,69,4/4
s382230031,p02407,u127865499,1586769129,Python,Python3,py,Accepted,20,5584,102,4/4
s580644120,p02407,u671697803,1586701366,Python,Python3,py,Accepted,20,5588,114,4/4
s498762345,p02407,u115215670,1586062580,Python,Python3,py,Accepted,20,5596,53,4/4
s357087833,p02407,u220079276,1585223929,Python,Python3,py,Accepted,20,5560,38,4/4
s520244890,p02407,u592658723,1585146157,Python,Python3,py,Accepted,20,5600,77,4/4
s471337508,p02407,u347930369,1584011165,Python,Python3,py,Accepted,20,5608,126,4/4
s356120853,p02407,u388512712,1583679786,Python,Python3,py,Accepted,20,5588,132,4/4
s040339075,p02407,u244633690,1582176901,Python,Python3,py,Accepted,20,5584,79,4/4
s986002350,p02407,u644946737,1579195029,Python,Python3,py,Accepted,20,5540,60,4/4
s448676416,p02407,u618884920,1579107764,Python,Python3,py,Accepted,20,5580,106,4/4
s774534225,p02407,u634457257,1577930829,Python,Python3,py,Accepted,20,5580,108,4/4
s118027859,p02407,u488166532,1577671832,Python,Python3,py,Accepted,20,5624,150,4/4
s937299556,p02407,u240839092,1576729874,Python,Python3,py,Accepted,20,5596,137,4/4
s798639205,p02407,u881011196,1575518461,Python,Python3,py,Accepted,20,5580,90,4/4
s297895680,p02407,u551501804,1572870251,Python,Python3,py,Accepted,20,5580,101,4/4
s258768940,p02407,u994101591,1572502498,Python,Python3,py,Accepted,20,5584,88,4/4
s476541528,p02407,u979086295,1570108003,Python,Python3,py,Accepted,20,5580,87,4/4
s694609025,p02407,u182719622,1567769183,Python,Python3,py,Accepted,20,5540,43,4/4
s975813901,p02407,u018743713,1567749902,Python,Python3,py,Accepted,20,5592,72,4/4
s105155766,p02407,u504758736,1567749607,Python,Python3,py,Accepted,20,5588,73,4/4
s213641742,p02407,u065247149,1567322850,Python,Python3,py,Accepted,20,5540,72,4/4
s666919694,p02407,u366363301,1566285963,Python,Python3,py,Accepted,20,5596,103,4/4
s714994182,p02407,u314221940,1566048202,Python,Python3,py,Accepted,20,5580,74,4/4
s520569281,p02407,u428848588,1564636854,Python,Python3,py,Accepted,20,5580,68,4/4
s506881858,p02407,u974159247,1563760710,Python,Python3,py,Accepted,20,5604,155,4/4
s739935907,p02407,u983535700,1563003194,Python,Python3,py,Accepted,20,5600,165,4/4
s377944737,p02407,u003684951,1560749072,Python,Python3,py,Accepted,20,5612,183,4/4
s078857794,p02407,u957277659,1560076706,Python,Python3,py,Accepted,20,5584,94,4/4
s100753270,p02407,u498186821,1558888091,Python,Python3,py,Accepted,20,5596,135,4/4
s413655184,p02407,u816538599,1558328709,Python,Python3,py,Accepted,20,5580,74,4/4
s726656338,p02407,u435313013,1557364741,Python,Python3,py,Accepted,20,5576,67,4/4
s550986286,p02407,u214404619,1557362024,Python,Python3,py,Accepted,20,5576,72,4/4
s676765959,p02407,u630518143,1557105140,Python,Python3,py,Accepted,20,5600,103,4/4
s796647838,p02407,u256068860,1554953913,Python,Python3,py,Accepted,20,5592,243,4/4
s985400269,p02407,u297850111,1553321493,Python,Python3,py,Accepted,20,5592,187,4/4
s304793146,p02407,u675149350,1552853354,Python,Python3,py,Accepted,20,5588,107,4/4
s531975187,p02407,u175224634,1552559446,Python,Python3,py,Accepted,20,5604,180,4/4
s627088630,p02407,u784728491,1549634150,Python,Python3,py,Accepted,20,5584,93,4/4
s029236091,p02407,u394181453,1549471813,Python,Python3,py,Accepted,20,5584,87,4/4
s532482797,p02407,u051826689,1547711642,Python,Python3,py,Accepted,20,5588,99,4/4
s499095323,p02407,u139857136,1547445659,Python,Python3,py,Accepted,20,5580,56,4/4
s838313313,p02407,u415714413,1537494851,Python,Python3,py,Accepted,20,5580,79,4/4
s147022512,p02407,u096070545,1537022825,Python,Python3,py,Accepted,20,5552,115,4/4
s952965037,p02407,u737817289,1470749196,Python,Python3,py,Accepted,20,7448,63,4/4
s021784258,p02407,u903763377,1531109880,C,C,c,WA: Presentation Error,0,2036,348,0/4
s123397696,p02407,u975339608,1531535008,C,C,c,WA: Presentation Error,0,2032,232,0/4
s852114445,p02407,u606905064,1531577378,C,C,c,Time Limit Exceeded,1990,2036,232,0/4
s742301625,p02407,u606905064,1531577489,C,C,c,WA: Presentation Error,0,2044,231,0/4
s328971153,p02407,u371726268,1531665518,C,C,c,Wrong Answer,0,2104,303,0/4
s105742273,p02407,u371726268,1531706305,C,C,c,Compile Error,0,0,183,0/4
s525013766,p02407,u371726268,1531706632,C,C,c,Time Limit Exceeded,1990,1980,239,0/4
s565500951,p02407,u808927824,1531893309,C,C,c,Accepted,0,2104,229,4/4
s345212856,p02407,u158367088,1531964468,C,C,c,Compile Error,0,0,156,0/4
s923036468,p02407,u571003530,1535276108,C,C,c,WA: Presentation Error,0,2076,219,0/4
s444952796,p02407,u139348161,1535688643,C,C,c,Compile Error,0,0,195,0/4
s996746225,p02407,u317799281,1540799977,C,C,c,WA: Presentation Error,0,2048,197,0/4
s646682723,p02407,u217113158,1541079831,C,C,c,Wrong Answer,0,2060,286,0/4
s023464383,p02407,u841945203,1546435275,C,C,c,Wrong Answer,0,2032,685,0/4
s977407136,p02407,u420543496,1551231835,C,C,c,Compile Error,0,0,216,0/4
s006462992,p02407,u420543496,1551232344,C,C,c,Runtime Error,0,0,224,0/4
s151546282,p02407,u420543496,1551232977,C,C,c,Wrong Answer,0,2000,224,0/4
s138919285,p02407,u420543496,1551235000,C,C,c,WA: Presentation Error,0,1976,224,0/4
s124586338,p02407,u441085772,1555678565,C,C,c,Wrong Answer,0,2048,551,0/4
s779091986,p02407,u630852627,1558963701,C,C,c,Accepted,0,2040,247,4/4
s400553664,p02407,u590274138,1559104339,C,C,c,Accepted,0,2104,212,4/4
s870386071,p02407,u265794540,1559206183,C,C,c,WA: Presentation Error,0,1980,261,0/4
s104439607,p02407,u518149764,1559225064,C,C,c,Accepted,0,2104,246,4/4
s085667940,p02407,u534760593,1559264193,C,C,c,WA: Presentation Error,0,2028,213,0/4
s216704067,p02407,u721446434,1408352147,C,C,c,Wrong Answer,0,604,216,0/4
s211137776,p02407,u721446434,1408600598,C,C,c,Wrong Answer,0,600,222,0/4
s830437550,p02407,u397027846,1410293642,C,C,c,WA: Presentation Error,0,592,398,0/4
s063755904,p02407,u397027846,1410294432,C,C,c,Wrong Answer,0,592,396,0/4
s683485402,p02407,u165548824,1413364179,C,C,c,WA: Presentation Error,0,604,260,0/4
s520308581,p02407,u037965773,1416328462,C,C,c,Wrong Answer,0,592,189,0/4
s986938136,p02407,u675796938,1429691354,C,C,c,Accepted,0,600,359,4/4
s745181465,p02407,u842449982,1430282341,C,C,c,Accepted,0,600,304,4/4
s831942308,p02407,u188938853,1430624516,C,C,c,Accepted,0,600,232,4/4
s874573356,p02407,u060746771,1430987155,C,C,c,Accepted,0,600,234,4/4
s912793879,p02407,u369202024,1431688798,C,C,c,WA: Presentation Error,0,596,219,0/4
s724936447,p02407,u084540620,1431852386,C,C,c,Wrong Answer,0,592,707,0/4
s452274122,p02407,u721964234,1434174995,C,C,c,Compile Error,0,0,250,0/4
s982339222,p02407,u908899927,1434358389,C,C,c,Accepted,0,600,249,4/4
s702741219,p02407,u229085388,1435232572,C,C,c,WA: Presentation Error,0,596,429,0/4
s413125943,p02407,u274684787,1437791498,C,C,c,Wrong Answer,0,600,182,0/4
s052940288,p02407,u748033250,1438784300,C,C,c,Accepted,0,600,292,4/4
s710437246,p02407,u963402991,1439173827,C,C,c,Accepted,0,596,326,4/4
s815404335,p02407,u203500458,1439186387,C,C,c,WA: Presentation Error,0,596,264,0/4
s131950008,p02407,u120996091,1440149154,C,C,c,Accepted,0,600,279,4/4
s413888111,p02407,u670231642,1445011773,C,C,c,WA: Presentation Error,0,596,206,0/4
s234696366,p02407,u697154185,1446442200,C,C,c,Accepted,0,596,290,4/4
s778965876,p02407,u909800692,1447753492,C,C,c,WA: Presentation Error,0,592,179,0/4
s826441609,p02407,u909800692,1447754791,C,C,c,Accepted,0,596,232,4/4
s686466594,p02407,u345822039,1448365529,C,C,c,Wrong Answer,0,596,296,0/4
s888286099,p02407,u345822039,1448365591,C,C,c,WA: Presentation Error,0,596,304,0/4
s573806480,p02407,u853919639,1448418762,C,C,c,Runtime Error,130,588,357,0/4
s248703252,p02407,u641479950,1450363668,C,C,c,Accepted,0,596,289,4/4
s183451310,p02407,u717760134,1453727235,C,C,c,Wrong Answer,0,524,298,0/4
s973727907,p02407,u120244068,1456133206,C,C,c,Compile Error,0,0,305,0/4
s663377157,p02407,u845015409,1457158573,C,C,c,Accepted,0,600,228,4/4
s228509658,p02407,u360015976,1457589699,C,C,c,WA: Presentation Error,0,592,292,0/4
s724635599,p02407,u845015409,1457613330,C,C,c,Accepted,0,600,228,4/4
s856676841,p02407,u818198177,1458230661,C,C,c,Runtime Error,0,560,530,0/4
s958122235,p02407,u192066404,1459469451,C,C,c,Time Limit Exceeded,20000,588,256,0/4
s899128421,p02407,u192066404,1459469833,C,C,c,Time Limit Exceeded,20000,592,268,0/4
s618949442,p02407,u505794128,1462186157,C,C,c,Wrong Answer,0,572,294,0/4
s466793852,p02407,u505794128,1462186403,C,C,c,Wrong Answer,0,556,273,0/4
s582779459,p02407,u871224043,1462251351,C,C,c,WA: Presentation Error,0,592,240,0/4
s029341056,p02407,u587044498,1462290808,C,C,c,WA: Presentation Error,0,592,273,0/4
s096936304,p02407,u076989009,1462771346,C,C,c,Runtime Error,0,716,618,0/4
s523562780,p02407,u826975654,1462877781,C,C,c,WA: Presentation Error,0,592,200,0/4
s123586330,p02407,u116501200,1463131459,C,C,c,WA: Presentation Error,0,596,241,0/4
s220114462,p02407,u171494543,1463371893,C,C,c,Accepted,0,600,207,4/4
s756160807,p02407,u173035301,1463542303,C,C,c,Accepted,0,596,372,4/4
s648593993,p02407,u921834076,1463648225,C,C,c,Compile Error,0,0,246,0/4
s002794751,p02407,u565812827,1463883089,C,C,c,Accepted,0,604,250,4/4
s689793943,p02407,u356989804,1464087045,C,C,c,WA: Presentation Error,0,592,309,0/4
s043043024,p02407,u356989804,1464087073,C,C,c,Accepted,0,596,311,4/4
s603045642,p02407,u057821640,1465993579,C,C,c,WA: Presentation Error,0,596,192,0/4
s713628537,p02407,u467541030,1466493236,C,C,c,Compile Error,0,0,232,0/4
s801478274,p02407,u957396064,1466583969,C,C,c,WA: Presentation Error,0,592,247,0/4
s221487779,p02407,u808241402,1466740665,C,C,c,WA: Presentation Error,0,596,226,0/4
s730998531,p02407,u677109013,1467640349,C,C,c,Compile Error,0,0,172,0/4
s671492081,p02407,u588551436,1469566091,C,C,c,Compile Error,0,0,200,0/4
s076613992,p02407,u784874614,1471344293,C,C,c,Accepted,0,600,300,4/4
s916235147,p02407,u047399718,1471837938,C,C,c,Wrong Answer,0,592,640,0/4
s997082298,p02407,u168306001,1472088573,C,C,c,Wrong Answer,0,592,200,0/4
s416627584,p02407,u168306001,1472088720,C,C,c,WA: Presentation Error,0,592,199,0/4
s921395775,p02407,u886121106,1472618723,C,C,c,Wrong Answer,0,548,201,0/4
s397744767,p02407,u884342371,1477191675,C,C,c,Wrong Answer,0,592,231,0/4
s101741885,p02407,u884342371,1477191979,C,C,c,WA: Presentation Error,0,596,278,0/4
s206915663,p02407,u113858758,1479725953,C,C,c,WA: Presentation Error,0,588,179,0/4
s591030553,p02407,u172120093,1488422984,C,C,c,Accepted,0,600,276,4/4
s735806140,p02407,u868447400,1490254750,C,C,c,Runtime Error,0,596,74,0/4
s807877963,p02407,u262208047,1491804326,C,C,c,Runtime Error,0,556,234,0/4
s721948847,p02407,u627448076,1491927399,C,C,c,WA: Presentation Error,0,588,202,0/4
s357736109,p02407,u627448076,1491927875,C,C,c,WA: Presentation Error,0,596,224,0/4
s847698565,p02407,u660002582,1492958154,C,C,c,WA: Presentation Error,0,592,365,0/4
s198179893,p02407,u366808968,1493196861,C,C,c,Compile Error,0,0,166,0/4
s892823671,p02407,u529373084,1494506742,C,C,c,WA: Presentation Error,0,592,193,0/4
s465455987,p02407,u455935767,1494736942,C,C,c,Accepted,0,600,262,4/4
s822914555,p02407,u271407534,1494925300,C,C,c,Accepted,0,604,285,4/4
s984157583,p02407,u642028645,1495180921,C,C,c,WA: Presentation Error,0,596,326,0/4
s254180211,p02407,u007599122,1495430995,C,C,c,WA: Presentation Error,0,596,213,0/4
s062104764,p02407,u932691750,1495787616,C,C,c,Accepted,0,604,247,4/4
s383483764,p02407,u579530412,1496192031,C,C,c,Accepted,0,600,282,4/4
s002634629,p02407,u100370736,1496828763,C,C,c,WA: Presentation Error,0,596,233,0/4
s757676883,p02407,u030032425,1497424387,C,C,c,WA: Presentation Error,0,596,251,0/4
s267006263,p02407,u504760777,1497862617,C,C,c,Compile Error,0,0,238,0/4
s868435042,p02407,u169109925,1500085532,C,C,c,Compile Error,0,0,296,0/4
s149107464,p02407,u926285912,1500307740,C,C,c,Runtime Error,0,596,311,0/4
s638512221,p02407,u445460976,1500337891,C,C,c,Wrong Answer,0,600,219,0/4
s907152012,p02407,u403158178,1500357487,C,C,c,Accepted,0,596,198,4/4
s345005321,p02407,u600152841,1501668134,C,C,c,Accepted,0,596,269,4/4
s730857792,p02407,u314954937,1501678453,C,C,c,Wrong Answer,0,600,260,0/4
s475901061,p02407,u314954937,1501678530,C,C,c,WA: Presentation Error,0,600,260,0/4
s256910564,p02407,u731440954,1502359010,C,C,c,Accepted,0,600,273,4/4
s895590362,p02407,u687465846,1502785819,C,C,c,WA: Presentation Error,0,596,229,0/4
s563738192,p02407,u464353523,1504255066,C,C,c,Accepted,0,600,257,4/4
s100346409,p02407,u029503064,1506773540,C,C,c,Compile Error,1080,0,256,0/4
