submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s591034937,p04030,u663767599,1590988035,Python,Python (3.4.3),py,Accepted,17,2940,176,
s865307194,p04030,u556598512,1590947393,Python,Python (3.4.3),py,Accepted,17,2940,197,
s513578275,p04030,u879693268,1590376289,Python,Python (3.4.3),py,Accepted,17,2940,190,
s222976443,p04030,u714642969,1589945156,Python,PyPy3 (2.4.0),py,Accepted,175,38256,494,
s510455386,p04030,u679089074,1589742558,Python,Python (3.4.3),py,Wrong Answer,17,2940,212,
s786256726,p04030,u018984506,1589338371,Python,Python (3.4.3),py,Wrong Answer,17,3060,225,
s232205159,p04030,u408958033,1589329340,Python,Python (3.4.3),py,Accepted,18,3060,355,
s774366062,p04030,u285891772,1589252528,Python,Python (3.4.3),py,Accepted,37,5144,972,
s872818568,p04030,u046158516,1588986754,Python,Python (3.4.3),py,Accepted,18,3060,348,
s329642020,p04030,u489959379,1588986732,Python,Python (3.4.3),py,Accepted,17,3060,382,
s226479199,p04030,u902151549,1588905475,Python,Python (3.4.3),py,Accepted,45,5704,3575,
s491204179,p04030,u914797917,1588858686,Python,Python (3.4.3),py,Accepted,17,2940,148,
s128741456,p04030,u730257868,1588858265,Python,Python (3.4.3),py,Accepted,17,3064,455,
s715117376,p04030,u444722572,1588783104,Python,Python (3.4.3),py,Accepted,20,3316,327,
s049923818,p04030,u126844573,1588470263,Python,Python (3.4.3),py,Wrong Answer,17,2940,87,
s802046465,p04030,u586206420,1588443850,Python,Python (3.4.3),py,Runtime Error,17,3064,340,
s624565901,p04030,u822044226,1588244340,Python,Python (3.4.3),py,Accepted,17,2940,169,
s295725845,p04030,u320763652,1588191843,Python,Python (3.4.3),py,Accepted,17,2940,175,
s463934272,p04030,u934442292,1587920740,Python,Python (3.4.3),py,Accepted,17,2940,271,
s554851916,p04030,u870518235,1587521386,Python,Python (3.4.3),py,Accepted,17,2940,175,
s097038934,p04030,u901598613,1587517415,Python,Python (3.4.3),py,Accepted,18,3064,149,
s613609604,p04030,u239653493,1587437369,Python,Python (3.4.3),py,Runtime Error,17,2940,127,
s570251056,p04030,u021548497,1587436434,Python,Python (3.4.3),py,Accepted,17,2940,150,
s742186958,p04030,u578854679,1587216652,Python,PyPy3 (2.4.0),py,Accepted,171,38384,149,
s889433353,p04030,u197968862,1586977284,Python,Python (3.4.3),py,Accepted,18,3060,184,
s832181740,p04030,u667472448,1586976772,Python,Python (3.4.3),py,Accepted,18,2940,182,
s285169688,p04030,u849229491,1586881177,Python,Python (3.4.3),py,Accepted,17,3060,216,
s178814567,p04030,u870841038,1586281731,Python,Python (3.4.3),py,Accepted,17,2940,163,
s666038079,p04030,u451206510,1586238459,Python,Python (3.4.3),py,Accepted,17,2940,129,
s386003629,p04030,u278057806,1586232209,Python,Python (3.4.3),py,Accepted,21,3316,286,
s383780533,p04030,u528470578,1586192947,Python,Python (3.4.3),py,Accepted,18,2940,182,
s398789414,p04030,u000770457,1586185888,Python,Python (3.4.3),py,Accepted,17,3060,245,
s624595025,p04030,u266964556,1586067103,Python,Python (3.4.3),py,Accepted,18,2940,181,
s680258104,p04030,u757030836,1585585371,Python,Python (3.4.3),py,Accepted,17,2940,198,
s950654944,p04030,u787449825,1585517231,Python,Python (3.4.3),py,Runtime Error,17,2940,130,
s800921354,p04030,u103136263,1585332986,Python,Python (3.4.3),py,Accepted,40,5416,3555,
s555889816,p04030,u256833330,1584728151,Python,Python (3.4.3),py,Accepted,17,2940,139,
s378689383,p04030,u591016708,1584586674,Python,Python (3.4.3),py,Accepted,17,2940,170,
s289004905,p04030,u652569315,1584308651,Python,Python (3.4.3),py,Accepted,20,3316,199,
s248526396,p04030,u155283965,1584250174,Python,PyPy3 (2.4.0),py,Accepted,168,38256,257,
s792379818,p04030,u785066634,1584128886,Python,Python (3.4.3),py,Wrong Answer,17,2940,399,
s908479925,p04030,u463775490,1583891723,Python,Python (3.4.3),py,Accepted,18,2940,150,
s829498305,p04030,u075595666,1583823931,Python,Python (3.4.3),py,Wrong Answer,18,2940,248,
s880790252,p04030,u000123984,1583785669,Python,Python (3.4.3),py,Runtime Error,19,2940,129,
s106200597,p04030,u105302073,1583761528,Python,Python (3.4.3),py,Accepted,17,2940,155,
s450229786,p04030,u750838232,1583008606,Python,Python (3.4.3),py,Accepted,18,3060,144,
s926390952,p04030,u693933222,1582692745,Python,Python (3.4.3),py,Runtime Error,17,3064,149,
s555081620,p04030,u068584789,1582494514,Python,Python (3.4.3),py,Wrong Answer,17,2940,140,
s457923260,p04030,u734936991,1582418471,Python,Python (3.4.3),py,Accepted,17,2940,139,
s946543998,p04030,u454524105,1582324051,Python,Python (3.4.3),py,Accepted,17,2940,153,
s453367393,p04030,u408375121,1582246558,Python,Python (3.4.3),py,Runtime Error,17,2940,130,
s583031723,p04030,u358254559,1581976543,Python,PyPy3 (2.4.0),py,Accepted,164,38384,239,
s831955207,p04030,u083960235,1581814564,Python,Python (3.4.3),py,Accepted,52,5576,904,
s792938753,p04030,u287920108,1581616834,Python,Python (3.4.3),py,Wrong Answer,16,2940,203,
s430889704,p04030,u143212659,1580945141,Python,Python (3.4.3),py,Accepted,17,2940,336,
s396470667,p04030,u620755587,1580697831,Python,PyPy3 (2.4.0),py,Accepted,178,38256,156,
s667862248,p04030,u170183831,1580491754,Python,Python (3.4.3),py,Accepted,17,2940,174,
s556211567,p04030,u734434881,1579591913,Python,Python (3.4.3),py,Accepted,17,2940,286,
s885787667,p04030,u355865104,1579574868,Python,Python (3.4.3),py,Accepted,17,2940,326,
s275804298,p04030,u854685063,1579054061,Python,Python (3.4.3),py,Accepted,17,3064,735,
s506237050,p04030,u444238096,1577938859,Python,Python (3.4.3),py,Accepted,17,2940,323,
s165194673,p04030,u608726540,1577850506,Python,Python (3.4.3),py,Accepted,17,2940,161,
s144041110,p04030,u963468276,1577723244,Python,PyPy3 (2.4.0),py,Accepted,162,38384,321,
s255089161,p04030,u386089355,1577363177,Python,Python (3.4.3),py,Accepted,19,3060,175,
s814244260,p04030,u006425112,1577029212,Python,Python (3.4.3),py,Accepted,17,2940,169,
s100020445,p04030,u440975163,1576172658,Python,Python (3.4.3),py,Accepted,17,3060,227,
s901146549,p04030,u325282913,1575773697,Python,Python (3.4.3),py,Accepted,17,2940,136,
s302544473,p04030,u328090531,1575739992,Python,Python (3.4.3),py,Wrong Answer,17,2940,187,
s920220821,p04030,u078349616,1575089258,Python,Python (3.4.3),py,Accepted,17,3060,164,
s353580956,p04030,u219197917,1575036328,Python,Python (3.4.3),py,Accepted,17,2940,103,
s818601139,p04030,u340947941,1574438442,Python,Python (3.4.3),py,Runtime Error,18,2940,291,
s979710787,p04030,u673981655,1574133615,Python,Python (3.4.3),py,Accepted,17,2940,143,
s909382624,p04030,u768993705,1573056477,Python,Python (3.4.3),py,Accepted,17,3060,90,
s399465245,p04030,u768993705,1573056422,Python,Python (3.4.3),py,Accepted,17,2940,99,
s167121181,p04030,u768993705,1573056383,Python,Python (3.4.3),py,Accepted,17,2940,108,
s547143226,p04030,u690781906,1573049329,Python,Python (3.4.3),py,Accepted,17,2940,156,
s266286836,p04030,u645250356,1572033243,Python,PyPy3 (2.4.0),py,Accepted,217,40556,638,
s614257663,p04030,u614875193,1571880993,Python,Python (3.4.3),py,Accepted,17,2940,170,
s536050873,p04030,u512138205,1570890448,Python,Python (3.4.3),py,Accepted,19,3060,166,
s495213939,p04030,u263830634,1570840986,Python,Python (3.4.3),py,Accepted,17,2940,187,
s475507104,p04030,u172569352,1570627950,Python,Python (3.4.3),py,Accepted,17,2940,119,
s878614219,p04030,u518987899,1570256380,Python,Python (3.4.3),py,Accepted,17,2940,129,
s444225883,p04030,u856957183,1569983104,Python,Python (3.4.3),py,Accepted,17,3060,324,
s768861289,p04030,u223904637,1569718288,Python,Python (3.4.3),py,Wrong Answer,17,2940,155,
s743890248,p04030,u537962130,1569611275,Python,PyPy3 (2.4.0),py,Wrong Answer,176,38384,81,
s450506252,p04030,u069129582,1569300952,Python,Python (3.4.3),py,Accepted,17,3060,170,
s745881104,p04030,u296518383,1569027344,Python,Python (3.4.3),py,Runtime Error,20,3316,166,
s605816827,p04030,u062484507,1568911554,Python,Python (3.4.3),py,Accepted,18,3064,111,
s094027299,p04030,u580093517,1568843085,Python,Python (3.4.3),py,Accepted,18,2940,77,
s320301138,p04030,u114933382,1568514135,Python,Python (3.4.3),py,Accepted,18,2940,157,
s207164141,p04030,u557136512,1567795275,Python,Python (3.4.3),py,Accepted,17,3060,269,
s088221297,p04030,u177411511,1567791218,Python,Python (3.4.3),py,Accepted,18,3064,310,
s698701028,p04030,u193604641,1567641215,Python,Python (2.7.6),py,Accepted,10,2568,898,
s186774087,p04030,u488127128,1567640221,Python,Python (3.4.3),py,Accepted,17,2940,100,
s987191066,p04030,u163791883,1567389862,Python,Python (3.4.3),py,Accepted,17,3060,168,
s083760550,p04030,u919025034,1567321049,Python,Python (3.4.3),py,Accepted,17,2940,185,
s358232987,p04030,u625963200,1567191817,Python,Python (3.4.3),py,Accepted,17,2940,125,
s929638552,p04030,u312025627,1566859472,Python,PyPy3 (2.4.0),py,Accepted,170,38384,147,
s746546334,p04030,u037221289,1565980615,Python,Python (3.4.3),py,Accepted,17,2940,127,
s525170299,p04030,u131634965,1565718797,Python,Python (3.4.3),py,Wrong Answer,17,3064,282,
s094577603,p04030,u820461302,1565706886,Python,Python (3.4.3),py,Wrong Answer,18,3064,210,
s360614409,p04030,u820461302,1565706261,Python,Python (3.4.3),py,Wrong Answer,17,2940,174,
s392367161,p04030,u503111914,1565407969,Python,Python (3.4.3),py,Wrong Answer,17,2940,193,
s799298944,p04030,u040390320,1565202435,Python,PyPy3 (2.4.0),py,Accepted,175,38256,159,
s642681208,p04030,u578850957,1565145232,Python,Python (3.4.3),py,Accepted,18,3060,215,
s340338357,p04030,u296150111,1565101639,Python,Python (3.4.3),py,Accepted,17,2940,116,
s946202577,p04030,u385309449,1565038838,Python,Python (3.4.3),py,Accepted,17,2940,146,
s522029748,p04030,u027929618,1564114191,Python,Python (3.4.3),py,Wrong Answer,18,3060,226,
s172913703,p04030,u948524308,1563632400,Python,Python (3.4.3),py,Accepted,17,2940,182,
s175562946,p04030,u016622494,1563249044,Python,Python (3.4.3),py,Wrong Answer,17,3060,283,
s092823209,p04030,u123824541,1562726893,Python,Python (3.4.3),py,Accepted,17,3064,339,
s000456483,p04030,u093500767,1562271187,Python,Python (3.4.3),py,Wrong Answer,19,2940,144,
s916206771,p04030,u450339194,1561280952,Python,Python (3.4.3),py,Accepted,17,3060,282,
s029743676,p04030,u580904613,1561251646,Python,Python (3.4.3),py,Accepted,17,2940,145,
s502414289,p04030,u494927057,1561096088,Python,Python (3.4.3),py,Runtime Error,18,3060,188,
s145543528,p04030,u494927057,1561096043,Python,Python (3.4.3),py,Runtime Error,17,2940,175,
s623915188,p04030,u114648678,1560335900,Python,Python (3.4.3),py,Runtime Error,18,3060,181,
s218762264,p04030,u095089755,1559301942,Python,Python (3.4.3),py,Accepted,17,2940,191,
s630575832,p04030,u591779169,1558857474,Python,Python (3.4.3),py,Accepted,17,2940,199,
s826101328,p04030,u008489560,1558633029,Python,Python (3.4.3),py,Accepted,17,2940,138,
s033402809,p04030,u652081898,1558312904,Python,Python (3.4.3),py,Accepted,17,2940,132,
s323400410,p04030,u923712635,1557976601,Python,Python (3.4.3),py,Accepted,17,2940,161,
s575372806,p04030,u504562455,1557772694,Python,Python (3.4.3),py,Accepted,17,2940,155,
s246051397,p04030,u507116804,1557713675,Python,Python (3.4.3),py,Runtime Error,17,2940,97,
s098479212,p04030,u220345792,1556892988,Python,Python (3.4.3),py,Accepted,17,2940,99,
s647992081,p04030,u382431597,1556664002,Python,Python (3.4.3),py,Runtime Error,17,2940,185,
s486036272,p04030,u767664985,1556582118,Python,Python (3.4.3),py,Accepted,18,2940,167,
s909249092,p04030,u844005364,1555377476,Python,PyPy3 (2.4.0),py,Accepted,163,38256,106,
s114755597,p04030,u457423258,1555257248,Python,Python (3.4.3),py,Accepted,18,2940,156,
s271976441,p04030,u055941944,1555034122,Python,Python (3.4.3),py,Wrong Answer,17,2940,166,
s982961806,p04030,u616522759,1554817109,Python,Python (3.4.3),py,Accepted,17,2940,162,
s814206002,p04030,u013408661,1553652804,Python,Python (3.4.3),py,Accepted,17,3060,165,
s280310508,p04030,u518042385,1552871727,Python,Python (3.4.3),py,Wrong Answer,17,2940,173,
s778207887,p04030,u430527172,1552166300,Python,Python (3.4.3),py,Accepted,17,2940,133,
s507041582,p04030,u190086340,1550180983,Python,Python (3.4.3),py,Accepted,17,2940,269,
s169207478,p04030,u619819312,1547637398,Python,Python (3.4.3),py,Accepted,18,2940,111,
s314163208,p04030,u140251125,1544022928,Python,Python (3.4.3),py,Accepted,17,3060,211,
s547114272,p04030,u094191970,1539810150,Python,Python (3.4.3),py,Wrong Answer,17,2940,286,
s518516131,p04030,u138486156,1539234366,Python,Python (3.4.3),py,Accepted,17,3064,152,
s392619682,p04030,u320325426,1538868900,Python,Python (3.4.3),py,Accepted,17,2940,95,
s113763537,p04030,u853900545,1537719568,Python,Python (3.4.3),py,Wrong Answer,17,2940,102,
s319126731,p04030,u787562674,1536559800,Python,Python (3.4.3),py,Accepted,17,2940,129,
s057816560,p04030,u787562674,1536559522,Python,Python (3.4.3),py,Wrong Answer,17,3060,304,
s938266378,p04030,u115682115,1533176850,Python,Python (3.4.3),py,Accepted,17,2940,114,
s153913760,p04030,u027622859,1522517226,Python,Python (3.4.3),py,Accepted,17,2940,182,
s342113418,p04030,u875478816,1521496321,Python,Python (3.4.3),py,Accepted,19,3064,273,
s759775846,p04030,u976256337,1521385962,Python,Python (3.4.3),py,Runtime Error,17,2940,130,
s455367147,p04030,u653005308,1521167250,Python,Python (3.4.3),py,Accepted,17,2940,110,
s961041853,p04030,u586577600,1519246979,Python,Python (3.4.3),py,Accepted,17,2940,155,
s395940158,p04030,u350179603,1515873208,Python,Python (3.4.3),py,Accepted,17,3060,188,
s179636021,p04030,u124843595,1515832445,Python,Python (3.4.3),py,Accepted,17,2940,138,
s104124808,p04030,u621935300,1514140045,Python,Python (2.7.6),py,Accepted,10,2568,110,
s473272134,p04030,u663710122,1506619353,Python,Python (3.4.3),py,Wrong Answer,18,2940,132,
s609594532,p04030,u839537730,1501086866,Python,Python (3.4.3),py,Accepted,17,3060,231,
s566740373,p04030,u622011073,1487379078,Python,Python (3.4.3),py,Accepted,17,2940,68,
s596388711,p04030,u742897895,1484625621,Python,Python (3.4.3),py,Accepted,23,3064,230,
s911535701,p04030,u108617242,1473656046,Python,Python (3.4.3),py,Accepted,42,3188,134,
s140083713,p04030,u550734883,1473248652,Python,Python (3.4.3),py,Accepted,40,3064,133,
s187238688,p04030,u226155577,1471320236,Python,Python (2.7.6),py,Accepted,29,2568,151,
s073380377,p04030,u159043787,1471252604,Python,Python (2.7.6),py,Accepted,26,2568,190,
s740192814,p04030,u982123883,1471148793,Python,Python (3.4.3),py,Wrong Answer,42,3064,139,
s883237768,p04030,u952939556,1471139209,Python,Python (3.4.3),py,Wrong Answer,39,3064,306,
s418031523,p04030,u687470137,1471138009,Python,Python (3.4.3),py,Wrong Answer,39,3064,224,
s117703042,p04030,u751488284,1599166487,C,C (GCC 9.2.1),c,Accepted,6,1464,78,
s582848249,p04030,u863370423,1598057166,C,C (GCC 9.2.1),c,Wrong Answer,3,1708,591,
s316717995,p04030,u816631826,1598039220,C,C (GCC 9.2.1),c,Accepted,3,1708,398,
s589862396,p04030,u863370423,1597993240,C,C (GCC 9.2.1),c,Wrong Answer,4,1648,198,
s039628823,p04030,u018679195,1597993123,C,C (GCC 9.2.1),c,Wrong Answer,4,1704,496,
s032679733,p04030,u816631826,1597992305,C,C (GCC 9.2.1),c,Wrong Answer,3,1652,241,
s978060237,p04030,u353919145,1597991552,C,C (GCC 9.2.1),c,Wrong Answer,7,1644,236,
s583595389,p04030,u353919145,1597988607,C,C (GCC 9.2.1),c,Wrong Answer,2,1664,352,
s112615068,p04030,u080527653,1597987877,C,C (Clang 10.0.0),c,Wrong Answer,6,2040,378,
s908536343,p04030,u863370423,1597986867,C,C (GCC 9.2.1),c,Wrong Answer,5,1604,315,
s681048195,p04030,u018679195,1597984733,C,C (GCC 9.2.1),c,Accepted,4,1732,419,
s868345314,p04030,u061882112,1597773493,C,C (GCC 9.2.1),c,Wrong Answer,2,1724,373,
s961301965,p04030,u061882112,1597772909,C,C (GCC 9.2.1),c,Wrong Answer,4,1728,399,
s745583992,p04030,u756264154,1597439143,C,C (GCC 9.2.1),c,Accepted,4,1716,430,
s951652104,p04030,u724301837,1596659218,C,C (Clang 10.0.0),c,Wrong Answer,6,2032,352,
s798223832,p04030,u501353059,1596089629,C,C (GCC 9.2.1),c,Wrong Answer,6,1724,406,
s684373897,p04030,u501353059,1596089315,C,C (GCC 9.2.1),c,Wrong Answer,5,1712,422,
s893316500,p04030,u501353059,1596088859,C,C (GCC 9.2.1),c,Compile Error,,,452,
s589550627,p04030,u521080393,1595775184,C,C (GCC 9.2.1),c,Wrong Answer,5,1728,394,
s407780825,p04030,u163680061,1595542473,C,C (GCC 9.2.1),c,Wrong Answer,2,1732,627,
s402056511,p04030,u163680061,1595542313,C,C (GCC 9.2.1),c,Wrong Answer,5,1660,585,
s942196107,p04030,u255811486,1595276749,C,C (GCC 9.2.1),c,Wrong Answer,5,1452,1265,
s293355117,p04030,u255811486,1595276270,C,C (GCC 9.2.1),c,Compile Error,,,1263,
s726025415,p04030,u255811486,1595275387,C,C (GCC 9.2.1),c,Wrong Answer,5,1596,1211,
s277154046,p04030,u908494906,1595274449,C,C (GCC 9.2.1),c,Accepted,7,1624,1509,
s028512890,p04030,u792078192,1595270583,C,C (GCC 9.2.1),c,Accepted,5,1584,1421,
s426074743,p04030,u388637807,1595270406,C,C (GCC 9.2.1),c,Accepted,5,1664,1310,
s427449406,p04030,u232290337,1595270336,C,C (GCC 9.2.1),c,Accepted,6,1620,1661,
s112874077,p04030,u141521528,1595269896,C,C (GCC 9.2.1),c,Accepted,9,1616,1406,
s884319727,p04030,u527072720,1595269469,C,C (GCC 9.2.1),c,Accepted,6,1568,1914,
s866990978,p04030,u693391925,1595269045,C,C (GCC 9.2.1),c,Accepted,4,1604,2667,
s152733732,p04030,u448566806,1595268804,C,C (GCC 9.2.1),c,Accepted,2,1660,1744,
s059121000,p04030,u775424535,1595268767,C,C (GCC 9.2.1),c,Accepted,4,1640,1142,
s677340997,p04030,u775424535,1595268740,C,C (GCC 9.2.1),c,Wrong Answer,5,1592,1013,
s459870590,p04030,u184596700,1595267803,C,C (GCC 9.2.1),c,Accepted,5,1592,1633,
s438241626,p04030,u293067086,1595267472,C,C (GCC 9.2.1),c,Wrong Answer,5,1584,1213,
s914601328,p04030,u293067086,1595267424,C,C (GCC 9.2.1),c,Compile Error,,,1236,
s394019257,p04030,u727097577,1595266795,C,C (GCC 9.2.1),c,Runtime Error,4,1612,1657,
s898698421,p04030,u293067086,1595266511,C,C (GCC 9.2.1),c,Wrong Answer,2,1664,1286,
s952359566,p04030,u355520191,1595266013,C,C (GCC 9.2.1),c,Accepted,3,1660,1123,
s089521908,p04030,u588283533,1595265106,C,C (GCC 9.2.1),c,Accepted,5,1584,1762,
s939038577,p04030,u426254738,1595264776,C,C (GCC 9.2.1),c,Wrong Answer,5,1708,1852,
s958716374,p04030,u242706056,1595264672,C,C (GCC 9.2.1),c,Accepted,2,1528,2750,
s662376605,p04030,u426254738,1595264540,C,C (GCC 9.2.1),c,Wrong Answer,8,1696,2000,
s988693248,p04030,u242706056,1595263638,C,C (GCC 9.2.1),c,Accepted,5,1504,2531,
s564491153,p04030,u653872430,1595260270,C,C (GCC 9.2.1),c,Wrong Answer,6,1624,1828,
s283633176,p04030,u777499281,1595259380,C,C (GCC 9.2.1),c,Accepted,6,1620,1671,
s080127328,p04030,u933918117,1595259134,C,C (GCC 9.2.1),c,Accepted,8,1644,2107,
s889137432,p04030,u147840059,1595258947,C,C (GCC 9.2.1),c,Runtime Error,4,1640,1603,
s463134488,p04030,u356959833,1595258840,C,C (GCC 9.2.1),c,Accepted,7,1656,1415,
s633362870,p04030,u184596700,1595257707,C,C (GCC 9.2.1),c,Accepted,5,1516,1512,
s507162825,p04030,u229605292,1595257663,C,C (GCC 9.2.1),c,Accepted,7,1464,1973,
s441521621,p04030,u229605292,1595257564,C,C (GCC 9.2.1),c,Wrong Answer,5,1488,1969,
s290932125,p04030,u229605292,1595257486,C,C (GCC 9.2.1),c,Wrong Answer,5,1528,1964,
s660218125,p04030,u067451332,1595257481,C,C (GCC 9.2.1),c,Accepted,6,1624,1798,
s052836371,p04030,u527072720,1595256987,C,C (GCC 9.2.1),c,Wrong Answer,4,1612,1805,
s798423681,p04030,u925712873,1595252681,C,C (GCC 9.2.1),c,Accepted,5,1624,1406,
s307974116,p04030,u577381891,1595224646,C,C (GCC 9.2.1),c,Accepted,7,1620,1664,
s401203413,p04030,u234924779,1595222900,C,C (GCC 9.2.1),c,Accepted,5,1660,1714,
s329130197,p04030,u651784689,1595216521,C,C (GCC 9.2.1),c,Accepted,4,1660,1568,
s539076369,p04030,u320782139,1595211192,C,C (GCC 9.2.1),c,Accepted,4,1612,1727,
s377251072,p04030,u920204936,1595197929,C,C (GCC 9.2.1),c,Runtime Error,105,1392,1587,
s134431022,p04030,u660246945,1595197153,C,C (GCC 9.2.1),c,Accepted,5,1624,1722,
s110169248,p04030,u660246945,1595195932,C,C (GCC 9.2.1),c,Wrong Answer,4,1640,1545,
s748973601,p04030,u104473373,1595191103,C,C (GCC 9.2.1),c,Wrong Answer,5,1620,1363,
s127788669,p04030,u955051717,1595180637,C,C (GCC 9.2.1),c,Accepted,4,1644,1134,
s077221372,p04030,u669425080,1595180097,C,C (GCC 9.2.1),c,Accepted,7,1612,1980,
s379594911,p04030,u337525741,1595174702,C,C (GCC 9.2.1),c,Accepted,6,1632,2461,
s610161077,p04030,u186816963,1595142350,C,C (GCC 9.2.1),c,Wrong Answer,7,1664,1354,
s112171048,p04030,u186816963,1595142106,C,C (GCC 9.2.1),c,Wrong Answer,3,1628,1371,
s034198498,p04030,u481847122,1595135719,C,C (GCC 9.2.1),c,Accepted,3,1656,1264,
s110532475,p04030,u337525741,1595134163,C,C (GCC 9.2.1),c,Accepted,4,1664,2462,
s453552397,p04030,u612071939,1595130878,C,C (GCC 9.2.1),c,Accepted,4,1596,1821,
s360235307,p04030,u969618034,1595120379,C,C (GCC 9.2.1),c,Wrong Answer,4,1664,1740,
s019780025,p04030,u703052130,1595109677,C,C (GCC 9.2.1),c,Accepted,5,1568,1878,
s010003495,p04030,u969618034,1595109609,C,C (GCC 9.2.1),c,Accepted,4,1592,2596,
s550241768,p04030,u933918117,1595107910,C,C (GCC 9.2.1),c,Wrong Answer,5,1596,1657,
s518547771,p04030,u699696451,1595104078,C,C (GCC 9.2.1),c,Wrong Answer,7,1616,1739,
s376578256,p04030,u699696451,1595102563,C,C (GCC 9.2.1),c,Wrong Answer,5,1648,1789,
s358709174,p04030,u234412605,1594936551,C,C (GCC 9.2.1),c,Accepted,4,1620,1327,
s588624626,p04030,u234412605,1594934590,C,C (GCC 9.2.1),c,Accepted,5,1664,1303,
s622409454,p04030,u234412605,1594933901,C,C (GCC 9.2.1),c,Wrong Answer,4,1624,1228,
s195426041,p04030,u436528803,1593779231,C,C (GCC 9.2.1),c,Accepted,5,1592,527,
s969858040,p04030,u731661595,1592077300,C,C (GCC 5.4.1),c,Wrong Answer,1,128,495,
s653348203,p04030,u918599282,1592011480,C,C (GCC 5.4.1),c,Accepted,1,128,5384,
s817095535,p04030,u994745046,1591410212,C,C (GCC 5.4.1),c,Accepted,1,128,456,
s003763281,p04030,u244915398,1590500143,C,C (GCC 5.4.1),c,Accepted,1,128,397,
s796738606,p04030,u791116888,1590301954,C,C (GCC 5.4.1),c,Accepted,1,128,330,
s693486109,p04030,u791116888,1590301464,C,C (GCC 5.4.1),c,Wrong Answer,1,128,282,
s666614168,p04030,u063497683,1589827192,C,C (GCC 5.4.1),c,Wrong Answer,1,128,372,
